7.963330593811955849e-01,7.256097560975609539e-01,4.674868996222156792e-01,5.426095162342934319e-01,3.115520221521442812e-01,7.256097560975609539e-01,1.380394075935582054e-01,6.349812749303677117e-01,1.071986810705455456e-01,4.512195121951219634e-01,1.000000000000000000e+00,5.122960830695529877e-01,1.071986810705455456e-01,8.834522085987724926e-01,4.512195121951219634e-01,-1.104315260748465616e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.104315260748465616e-01,-6.736259938424740690e-02,-1.104315260748465616e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,4.512195121951219634e-01,3.115520221521442812e-01,7.256097560975609539e-01
3.727642044390083731e-01,5.122960830695530987e-01,9.230242056471358314e-01,3.768972770730658062e-01,2.049611975440439327e-01,5.122960830695530987e-01,4.335549847620600444e-02,6.286547279049871095e-01,3.727642044390083731e-01,7.277477067903932451e-01,5.122960830695530987e-01,1.000000000000000000e+00,1.202465175609704513e-02,4.335549847620600583e-01,2.968444593487130079e-01,-1.517442446667209843e-01,-1.147078669352808999e-01,-1.147078669352808999e-01,-6.470396333157187041e-02,-1.340587880929671738e-01,-1.147078669352808999e-01,-1.147078669352808999e-01,-1.147078669352808999e-01,-1.517442446667209843e-01,-9.256312147150370928e-02,-1.517442446667209843e-01,-1.340587880929671738e-01,-1.340587880929671738e-01,-1.147078669352808999e-01,-6.470396333157187041e-02,2.968444593487130079e-01,5.024855165595916162e-01,7.277477067903932451e-01
3.846153846153846367e-02,1.071986810705455456e-01,-1.139901881468883063e-02,1.572427255082877451e-01,5.498414147691577103e-01,3.369101405074288458e-01,2.773500981126145737e-01,6.933752452815364342e-02,2.307692307692307543e-01,1.071986810705455456e-01,1.071986810705455456e-01,1.202465175609704687e-02,1.000000000000000000e+00,6.933752452815364342e-02,1.071986810705455456e-01,-1.386750490563072868e-01,-1.048284836721918301e-01,-1.048284836721918301e-01,-5.913123959890826536e-02,-1.225127783663377823e-01,-1.048284836721918301e-01,-1.048284836721918301e-01,-1.048284836721918301e-01,-1.386750490563072868e-01,-8.459098688756272466e-02,-1.386750490563072868e-01,-1.225127783663377823e-01,-1.225127783663377823e-01,-1.048284836721918301e-01,-5.913123959890826536e-02,1.071986810705455456e-01,2.326252139407974651e-01,1.071986810705455456e-01
9.013878188659972812e-01,6.349812749303676007e-01,3.904475948502235116e-01,4.724555912615340247e-01,2.668724980820581516e-01,6.349812749303676007e-01,1.000000000000000056e-01,5.499999999999999334e-01,6.933752452815364342e-02,3.865103412619628753e-01,8.834522085987723816e-01,4.335549847620600583e-01,6.933752452815364342e-02,1.000000000000000000e+00,3.865103412619628753e-01,-1.250000000000000278e-01,-9.449111825230681327e-02,-9.449111825230681327e-02,-5.330017908890261058e-02,-1.104315260748465477e-01,-9.449111825230681327e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.250000000000000278e-01,-7.624928516630234687e-02,-1.250000000000000278e-01,-1.104315260748465477e-01,-1.104315260748465477e-01,-9.449111825230681327e-02,-5.330017908890261058e-02,3.865103412619628753e-01,2.668724980820581516e-01,6.349812749303676007e-01
3.369101405074289013e-01,7.256097560975609539e-01,2.632450502727040065e-01,2.295655645606626272e-01,3.115520221521442812e-01,4.512195121951219634e-01,1.380394075935582054e-01,3.865103412619629308e-01,1.071986810705455456e-01,1.768292682926829451e-01,4.512195121951219634e-01,2.968444593487130079e-01,1.071986810705455456e-01,3.865103412619629308e-01,1.000000000000000000e+00,-1.104315260748465616e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.104315260748465616e-01,-6.736259938424740690e-02,-1.104315260748465616e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,1.768292682926829451e-01,3.115520221521442812e-01,4.512195121951219634e-01
-1.386750490563072868e-01,-1.104315260748465477e-01,-1.643989873053572914e-01,-9.449111825230681327e-02,-7.624928516630234687e-02,-1.104315260748465477e-01,-1.250000000000000278e-01,-1.250000000000000278e-01,-1.386750490563072868e-01,-1.104315260748465477e-01,-1.104315260748465477e-01,-1.517442446667210121e-01,-1.386750490563072868e-01,-1.250000000000000278e-01,-1.104315260748465477e-01,1.000000000000000000e+00,4.724555912615340247e-01,1.889822365046136265e-01,-5.330017908890261058e-02,3.865103412619628753e-01,-9.449111825230681327e-02,7.559289460184545062e-01,-9.449111825230681327e-02,-1.250000000000000278e-01,-7.624928516630234687e-02,7.750000000000000222e-01,3.865103412619628753e-01,1.380394075935582054e-01,4.724555912615340247e-01,-5.330017908890261058e-02,-1.104315260748465477e-01,-7.624928516630234687e-02,-1.104315260748465477e-01
-1.048284836721918439e-01,-8.347838711296823311e-02,-1.242739532002400255e-01,-7.142857142857143848e-02,-5.763904177042350474e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.048284836721918439e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.147078669352808861e-01,-1.048284836721918439e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,4.724555912615340247e-01,1.000000000000000000e+00,2.857142857142857539e-01,-4.029114820126902113e-02,5.426095162342935430e-01,-7.142857142857143848e-02,6.428571428571429047e-01,-7.142857142857143848e-02,-9.449111825230681327e-02,-5.763904177042350474e-02,4.724555912615340247e-01,8.556534679079241812e-01,2.295655645606625994e-01,6.428571428571429047e-01,-4.029114820126902113e-02,-8.347838711296823311e-02,-5.763904177042350474e-02,-8.347838711296823311e-02
-1.048284836721918439e-01,-8.347838711296823311e-02,-1.242739532002400255e-01,-7.142857142857143848e-02,-5.763904177042350474e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.048284836721918439e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.147078669352808861e-01,-1.048284836721918439e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,1.889822365046136265e-01,2.857142857142857539e-01,1.000000000000000000e+00,-4.029114820126902113e-02,2.295655645606625994e-01,-7.142857142857143848e-02,2.857142857142857539e-01,-7.142857142857143848e-02,1.889822365046136265e-01,-5.763904177042350474e-02,4.724555912615340247e-01,2.295655645606625994e-01,8.556534679079241812e-01,2.857142857142857539e-01,-4.029114820126902113e-02,-8.347838711296823311e-02,-5.763904177042350474e-02,-8.347838711296823311e-02
-5.913123959890825843e-02,-4.708816093480110848e-02,-7.009996372327816083e-02,-4.029114820126901420e-02,-3.251280443811775667e-02,-4.708816093480110848e-02,-5.330017908890261752e-02,-5.330017908890261752e-02,-5.913123959890825843e-02,-4.708816093480110848e-02,-4.708816093480110848e-02,-6.470396333157187041e-02,-5.913123959890825843e-02,-5.330017908890261752e-02,-4.708816093480110848e-02,-5.330017908890261752e-02,-4.029114820126901420e-02,-4.029114820126901420e-02,9.999999999999998890e-01,-4.708816093480110848e-02,5.640760748177662265e-01,-4.029114820126901420e-02,5.640760748177662265e-01,4.264014327112209402e-01,6.990252954195318447e-01,-5.330017908890261752e-02,-4.708816093480110848e-02,-4.708816093480110848e-02,-4.029114820126901420e-02,-2.272727272727272443e-02,-4.708816093480110848e-02,-3.251280443811775667e-02,-4.708816093480110848e-02
-1.225127783663377823e-01,-9.756097560975608707e-02,-1.452386484263194222e-01,-8.347838711296823311e-02,-6.736259938424740690e-02,-9.756097560975608707e-02,-1.104315260748465616e-01,-1.104315260748465616e-01,-1.225127783663377823e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-1.340587880929671460e-01,-1.225127783663377823e-01,-1.104315260748465616e-01,-9.756097560975608707e-02,3.865103412619629308e-01,5.426095162342934319e-01,2.295655645606626272e-01,-4.708816093480110848e-02,1.000000000000000000e+00,-8.347838711296823311e-02,5.426095162342934319e-01,-8.347838711296823311e-02,-1.104315260748465616e-01,-6.736259938424740690e-02,3.865103412619629308e-01,4.512195121951219634e-01,1.768292682926829451e-01,8.556534679079241812e-01,-4.708816093480110848e-02,-9.756097560975608707e-02,-6.736259938424740690e-02,-9.756097560975608707e-02
-1.048284836721918439e-01,-8.347838711296823311e-02,-1.242739532002400255e-01,-7.142857142857143848e-02,-5.763904177042350474e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.048284836721918439e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.147078669352808861e-01,-1.048284836721918439e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-7.142857142857143848e-02,-7.142857142857143848e-02,5.640760748177662265e-01,-8.347838711296823311e-02,1.000000000000000000e+00,-7.142857142857143848e-02,2.857142857142857539e-01,1.889822365046136265e-01,3.746537715077528086e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-7.142857142857143848e-02,-4.029114820126902113e-02,-8.347838711296823311e-02,-5.763904177042350474e-02,-8.347838711296823311e-02
-1.048284836721918439e-01,-8.347838711296823311e-02,-1.242739532002400255e-01,-7.142857142857143848e-02,-5.763904177042350474e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.048284836721918439e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.147078669352808861e-01,-1.048284836721918439e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,7.559289460184545062e-01,6.428571428571429047e-01,2.857142857142857539e-01,-4.029114820126902113e-02,5.426095162342935430e-01,-7.142857142857143848e-02,1.000000000000000000e+00,-7.142857142857143848e-02,-9.449111825230681327e-02,-5.763904177042350474e-02,7.559289460184545062e-01,5.426095162342935430e-01,2.295655645606625994e-01,6.428571428571429047e-01,-4.029114820126902113e-02,-8.347838711296823311e-02,-5.763904177042350474e-02,-8.347838711296823311e-02
-1.048284836721918439e-01,-8.347838711296823311e-02,-1.242739532002400255e-01,-7.142857142857143848e-02,-5.763904177042350474e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.048284836721918439e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.147078669352808861e-01,-1.048284836721918439e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-7.142857142857143848e-02,-7.142857142857143848e-02,5.640760748177662265e-01,-8.347838711296823311e-02,2.857142857142857539e-01,-7.142857142857143848e-02,1.000000000000000000e+00,7.559289460184545062e-01,8.069465847859290664e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-7.142857142857143848e-02,-4.029114820126902113e-02,-8.347838711296823311e-02,-5.763904177042350474e-02,-8.347838711296823311e-02
-1.386750490563072868e-01,-1.104315260748465477e-01,-1.643989873053572914e-01,-9.449111825230681327e-02,-7.624928516630234687e-02,-1.104315260748465477e-01,-1.250000000000000278e-01,-1.250000000000000278e-01,-1.386750490563072868e-01,-1.104315260748465477e-01,-1.104315260748465477e-01,-1.517442446667210121e-01,-1.386750490563072868e-01,-1.250000000000000278e-01,-1.104315260748465477e-01,-1.250000000000000278e-01,-9.449111825230681327e-02,1.889822365046136265e-01,4.264014327112208846e-01,-1.104315260748465477e-01,1.889822365046136265e-01,-9.449111825230681327e-02,7.559289460184545062e-01,1.000000000000000000e+00,6.099942813304187750e-01,1.000000000000000056e-01,-1.104315260748465477e-01,1.380394075935582054e-01,-9.449111825230681327e-02,-5.330017908890261058e-02,-1.104315260748465477e-01,-7.624928516630234687e-02,-1.104315260748465477e-01
-8.459098688756272466e-02,-6.736259938424742078e-02,-1.002824421127800486e-01,-5.763904177042350474e-02,-4.651162790697675048e-02,-6.736259938424742078e-02,-7.624928516630234687e-02,-7.624928516630234687e-02,-8.459098688756272466e-02,-6.736259938424742078e-02,-6.736259938424742078e-02,-9.256312147150369540e-02,-8.459098688756272466e-02,-7.624928516630234687e-02,-6.736259938424742078e-02,-7.624928516630234687e-02,-5.763904177042350474e-02,-5.763904177042350474e-02,6.990252954195318447e-01,-6.736259938424742078e-02,3.746537715077527531e-01,-5.763904177042350474e-02,8.069465847859289553e-01,6.099942813304187750e-01,1.000000000000000000e+00,-7.624928516630234687e-02,-6.736259938424742078e-02,-6.736259938424742078e-02,-5.763904177042350474e-02,-3.251280443811775667e-02,-6.736259938424742078e-02,-4.651162790697675048e-02,-6.736259938424742078e-02
-1.386750490563072868e-01,-1.104315260748465477e-01,-1.643989873053572914e-01,-9.449111825230681327e-02,-7.624928516630234687e-02,-1.104315260748465477e-01,-1.250000000000000278e-01,-1.250000000000000278e-01,-1.386750490563072868e-01,-1.104315260748465477e-01,-1.104315260748465477e-01,-1.517442446667210121e-01,-1.386750490563072868e-01,-1.250000000000000278e-01,-1.104315260748465477e-01,7.750000000000000222e-01,4.724555912615340247e-01,4.724555912615340247e-01,-5.330017908890261058e-02,3.865103412619628753e-01,-9.449111825230681327e-02,7.559289460184545062e-01,-9.449111825230681327e-02,1.000000000000000056e-01,-7.624928516630234687e-02,1.000000000000000000e+00,3.865103412619628753e-01,3.865103412619628753e-01,4.724555912615340247e-01,-5.330017908890261058e-02,-1.104315260748465477e-01,-7.624928516630234687e-02,-1.104315260748465477e-01
-1.225127783663377823e-01,-9.756097560975608707e-02,-1.452386484263194222e-01,-8.347838711296823311e-02,-6.736259938424740690e-02,-9.756097560975608707e-02,-1.104315260748465616e-01,-1.104315260748465616e-01,-1.225127783663377823e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-1.340587880929671460e-01,-1.225127783663377823e-01,-1.104315260748465616e-01,-9.756097560975608707e-02,3.865103412619629308e-01,8.556534679079241812e-01,2.295655645606626272e-01,-4.708816093480110848e-02,4.512195121951219634e-01,-8.347838711296823311e-02,5.426095162342934319e-01,-8.347838711296823311e-02,-1.104315260748465616e-01,-6.736259938424740690e-02,3.865103412619629308e-01,1.000000000000000000e+00,1.768292682926829451e-01,5.426095162342934319e-01,-4.708816093480110848e-02,-9.756097560975608707e-02,-6.736259938424740690e-02,-9.756097560975608707e-02
-1.225127783663377823e-01,-9.756097560975608707e-02,-1.452386484263194222e-01,-8.347838711296823311e-02,-6.736259938424740690e-02,-9.756097560975608707e-02,-1.104315260748465616e-01,-1.104315260748465616e-01,-1.225127783663377823e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-1.340587880929671460e-01,-1.225127783663377823e-01,-1.104315260748465616e-01,-9.756097560975608707e-02,1.380394075935582054e-01,2.295655645606626272e-01,8.556534679079241812e-01,-4.708816093480110848e-02,1.768292682926829451e-01,-8.347838711296823311e-02,2.295655645606626272e-01,-8.347838711296823311e-02,1.380394075935582054e-01,-6.736259938424740690e-02,3.865103412619629308e-01,1.768292682926829451e-01,1.000000000000000000e+00,2.295655645606626272e-01,-4.708816093480110848e-02,-9.756097560975608707e-02,-6.736259938424740690e-02,-9.756097560975608707e-02
-1.048284836721918439e-01,-8.347838711296823311e-02,-1.242739532002400255e-01,-7.142857142857143848e-02,-5.763904177042350474e-02,-8.347838711296823311e-02,-9.449111825230681327e-02,-9.449111825230681327e-02,-1.048284836721918439e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.147078669352808861e-01,-1.048284836721918439e-01,-9.449111825230681327e-02,-8.347838711296823311e-02,4.724555912615340247e-01,6.428571428571429047e-01,2.857142857142857539e-01,-4.029114820126902113e-02,8.556534679079241812e-01,-7.142857142857143848e-02,6.428571428571429047e-01,-7.142857142857143848e-02,-9.449111825230681327e-02,-5.763904177042350474e-02,4.724555912615340247e-01,5.426095162342935430e-01,2.295655645606625994e-01,1.000000000000000000e+00,-4.029114820126902113e-02,-8.347838711296823311e-02,-5.763904177042350474e-02,-8.347838711296823311e-02
-5.913123959890825843e-02,-4.708816093480110848e-02,-7.009996372327816083e-02,-4.029114820126901420e-02,-3.251280443811775667e-02,-4.708816093480110848e-02,-5.330017908890261752e-02,-5.330017908890261752e-02,-5.913123959890825843e-02,-4.708816093480110848e-02,-4.708816093480110848e-02,-6.470396333157187041e-02,-5.913123959890825843e-02,-5.330017908890261752e-02,-4.708816093480110848e-02,-5.330017908890261752e-02,-4.029114820126901420e-02,-4.029114820126901420e-02,-2.272727272727272443e-02,-4.708816093480110848e-02,-4.029114820126901420e-02,-4.029114820126901420e-02,-4.029114820126901420e-02,-5.330017908890261752e-02,-3.251280443811775667e-02,-5.330017908890261752e-02,-4.708816093480110848e-02,-4.708816093480110848e-02,-4.029114820126901420e-02,9.999999999999998890e-01,-4.708816093480110848e-02,-3.251280443811775667e-02,-4.708816093480110848e-02
3.369101405074289013e-01,4.512195121951219634e-01,2.632450502727040065e-01,8.556534679079241812e-01,3.115520221521442812e-01,4.512195121951219634e-01,1.380394075935582054e-01,3.865103412619629308e-01,1.071986810705455456e-01,4.512195121951219634e-01,4.512195121951219634e-01,2.968444593487130079e-01,1.071986810705455456e-01,3.865103412619629308e-01,1.768292682926829451e-01,-1.104315260748465616e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.104315260748465616e-01,-6.736259938424740690e-02,-1.104315260748465616e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,1.000000000000000000e+00,3.115520221521442812e-01,4.512195121951219634e-01
2.326252139407974928e-01,3.115520221521442812e-01,4.638062947716076745e-01,3.746537715077527531e-01,4.767441860465116976e-01,3.115520221521442812e-01,2.668724980820582071e-01,2.668724980820582071e-01,5.498414147691577103e-01,6.904666436885360525e-01,3.115520221521442812e-01,5.024855165595916162e-01,2.326252139407974928e-01,2.668724980820582071e-01,3.115520221521442812e-01,-7.624928516630234687e-02,-5.763904177042350474e-02,-5.763904177042350474e-02,-3.251280443811775667e-02,-6.736259938424742078e-02,-5.763904177042350474e-02,-5.763904177042350474e-02,-5.763904177042350474e-02,-7.624928516630234687e-02,-4.651162790697675048e-02,-7.624928516630234687e-02,-6.736259938424742078e-02,-6.736259938424742078e-02,-5.763904177042350474e-02,-3.251280443811775667e-02,3.115520221521442812e-01,1.000000000000000000e+00,3.115520221521442812e-01
5.666215999443122708e-01,7.256097560975609539e-01,6.717287489717274074e-01,5.426095162342934319e-01,3.115520221521442812e-01,7.256097560975609539e-01,1.380394075935582054e-01,8.834522085987724926e-01,1.071986810705455456e-01,4.512195121951219634e-01,7.256097560975609539e-01,7.277477067903932451e-01,1.071986810705455456e-01,6.349812749303677117e-01,4.512195121951219634e-01,-1.104315260748465616e-01,-8.347838711296823311e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-8.347838711296823311e-02,-1.104315260748465616e-01,-6.736259938424740690e-02,-1.104315260748465616e-01,-9.756097560975608707e-02,-9.756097560975608707e-02,-8.347838711296823311e-02,-4.708816093480110848e-02,4.512195121951219634e-01,3.115520221521442812e-01,1.000000000000000000e+00
