3.386481059780782066e-01,4.523809523809523281e-01,-9.523809523809523281e-02,3.386481059780782066e-01,5.434260972928149913e-01,-4.600437062282361489e-02,3.125270551058902391e-01,5.434260972928149913e-01,3.879724836681381350e-01,1.785714285714285754e-01,1.000000000000000000e+00,4.523809523809523281e-01,-8.151391459392223759e-02,3.879724836681380795e-01,1.401011746579387540e-01,2.309560913494463352e-01,6.358437926783374605e-01,3.879724836681380795e-01,-8.151391459392223759e-02,1.785714285714285754e-01,-1.077701343522605715e-01,-8.151391459392223759e-02,-1.195228609334393483e-01,-6.579516949597689901e-02,-4.600437062282361489e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-6.579516949597689901e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,4.523809523809523281e-01,6.908492797077574465e-01,4.523809523809523281e-01
7.968190728895957475e-01,7.261904761904761640e-01,-9.523809523809523281e-02,5.677335894338370048e-01,5.434260972928149913e-01,-4.600437062282361489e-02,3.125270551058902391e-01,8.558961032361834809e-01,6.358437926783374605e-01,1.785714285714285754e-01,4.523809523809523281e-01,1.000000000000000000e+00,-8.151391459392223759e-02,6.358437926783374605e-01,1.401011746579387540e-01,2.309560913494463352e-01,1.401011746579387540e-01,8.837151016885368415e-01,-8.151391459392223759e-02,4.523809523809523281e-01,-1.077701343522605715e-01,-8.151391459392223759e-02,-1.195228609334393483e-01,-6.579516949597689901e-02,-4.600437062282361489e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-6.579516949597689901e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,4.523809523809523281e-01,3.125270551058902391e-01,7.261904761904761640e-01
-1.022991509205710275e-01,-8.151391459392223759e-02,8.558961032361835919e-01,4.205631760067919389e-01,-6.976744186046511531e-02,-3.937496154790788572e-02,-5.631382918337084209e-02,-6.976744186046511531e-02,1.906294119438355639e-01,-8.151391459392223759e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,1.000000000000000000e+00,4.734988619250109498e-01,-9.224003803733979434e-02,-6.976744186046511531e-02,-9.224003803733979434e-02,-9.224003803733979434e-02,2.868217054263565990e-01,-8.151391459392223759e-02,-9.224003803733979434e-02,-6.976744186046511531e-02,-1.022991509205710275e-01,-5.631382918337083515e-02,-3.937496154790788572e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,2.309560913494463352e-01
4.869016027204133845e-01,6.358437926783374605e-01,3.879724836681380795e-01,9.016696346674322182e-01,4.734988619250109498e-01,-5.205792062953535498e-02,2.680305108885628895e-01,7.563683119061863636e-01,7.756097560975609984e-01,1.401011746579387540e-01,3.879724836681380795e-01,6.358437926783374605e-01,4.734988619250109498e-01,1.000000000000000000e+00,1.024390243902438963e-01,1.906294119438355639e-01,1.024390243902438963e-01,5.512195121951219967e-01,-9.224003803733978046e-02,3.879724836681381350e-01,-1.219512195121951192e-01,-9.224003803733978046e-02,-1.352504452001148105e-01,-7.445291969126746623e-02,-5.205792062953534804e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-1.077701343522605715e-01,-7.445291969126746623e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,3.879724836681381350e-01,2.680305108885628895e-01,8.837151016885367305e-01
7.213357077339457857e-02,1.401011746579387540e-01,-1.077701343522605715e-01,7.213357077339457857e-02,1.906294119438355639e-01,-5.205792062953535498e-02,6.105139414683932175e-01,1.906294119438355639e-01,1.024390243902438963e-01,3.879724836681380795e-01,1.401011746579387540e-01,1.401011746579387540e-01,-9.224003803733979434e-02,1.024390243902438963e-01,1.000000000000000000e+00,4.734988619250109498e-01,5.512195121951219967e-01,1.024390243902438963e-01,-9.224003803733978046e-02,1.401011746579387540e-01,-1.219512195121951192e-01,-9.224003803733978046e-02,-1.352504452001148105e-01,-7.445291969126746623e-02,-5.205792062953534804e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-1.077701343522605715e-01,-7.445291969126746623e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,1.401011746579387540e-01,2.680305108885628895e-01,1.401011746579387540e-01
1.591320125431104626e-01,2.309560913494463352e-01,-8.151391459392223759e-02,1.591320125431104626e-01,2.868217054263565990e-01,-3.937496154790788572e-02,8.071648849616486210e-01,2.868217054263565990e-01,1.906294119438355639e-01,8.558961032361835919e-01,2.309560913494463352e-01,2.309560913494463352e-01,-6.976744186046511531e-02,1.906294119438355639e-01,4.734988619250109498e-01,1.000000000000000000e+00,4.734988619250109498e-01,1.906294119438355639e-01,-6.976744186046511531e-02,2.309560913494463352e-01,-9.224003803733979434e-02,-6.976744186046511531e-02,-1.022991509205710275e-01,-5.631382918337083515e-02,-3.937496154790788572e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,2.309560913494463352e-01,3.754255278891389103e-01,2.309560913494463352e-01
7.213357077339457857e-02,1.401011746579387540e-01,-1.077701343522605715e-01,7.213357077339457857e-02,1.906294119438355639e-01,-5.205792062953535498e-02,6.105139414683932175e-01,1.906294119438355639e-01,1.024390243902438963e-01,3.879724836681380795e-01,6.358437926783374605e-01,1.401011746579387540e-01,-9.224003803733979434e-02,1.024390243902438963e-01,5.512195121951219967e-01,4.734988619250109498e-01,1.000000000000000000e+00,1.024390243902438963e-01,-9.224003803733978046e-02,1.401011746579387540e-01,-1.219512195121951192e-01,-9.224003803733978046e-02,-1.352504452001148105e-01,-7.445291969126746623e-02,-5.205792062953534804e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-1.077701343522605715e-01,-7.445291969126746623e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,1.401011746579387540e-01,6.105139414683932175e-01,1.401011746579387540e-01
9.016696346674322182e-01,6.358437926783374605e-01,-1.077701343522605715e-01,4.869016027204133845e-01,4.734988619250109498e-01,-5.205792062953535498e-02,2.680305108885628895e-01,7.563683119061863636e-01,5.512195121951219967e-01,1.401011746579387540e-01,3.879724836681380795e-01,8.837151016885368415e-01,-9.224003803733979434e-02,5.512195121951219967e-01,1.024390243902438963e-01,1.906294119438355639e-01,1.024390243902438963e-01,1.000000000000000000e+00,-9.224003803733978046e-02,3.879724836681381350e-01,-1.219512195121951192e-01,-9.224003803733978046e-02,-1.352504452001148105e-01,-7.445291969126746623e-02,-5.205792062953534804e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-9.224003803733978046e-02,-1.077701343522605715e-01,-7.445291969126746623e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,-1.077701343522605715e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-1.077701343522605715e-01,3.879724836681381350e-01,2.680305108885628895e-01,6.358437926783374605e-01
-1.022991509205710275e-01,2.309560913494463352e-01,2.309560913494463352e-01,-1.022991509205710275e-01,-6.976744186046511531e-02,-3.937496154790788572e-02,-5.631382918337084209e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,2.868217054263565990e-01,-9.224003803733978046e-02,-9.224003803733978046e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-9.224003803733978046e-02,1.000000000000000000e+00,5.434260972928149913e-01,-9.224003803733979434e-02,-6.976744186046511531e-02,-1.022991509205710275e-01,-5.631382918337083515e-02,-3.937496154790788572e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,-8.151391459392223759e-02
3.386481059780782066e-01,7.261904761904761640e-01,-9.523809523809523281e-02,3.386481059780782066e-01,2.309560913494463352e-01,-4.600437062282361489e-02,3.125270551058902391e-01,5.434260972928149913e-01,3.879724836681381350e-01,1.785714285714285754e-01,1.785714285714285754e-01,4.523809523809523281e-01,-8.151391459392223759e-02,3.879724836681381350e-01,1.401011746579387540e-01,2.309560913494463352e-01,1.401011746579387540e-01,3.879724836681381350e-01,5.434260972928149913e-01,1.000000000000000000e+00,-1.077701343522605715e-01,-8.151391459392223759e-02,-1.195228609334393483e-01,-6.579516949597689901e-02,-4.600437062282361489e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-6.579516949597689901e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-9.523809523809523281e-02,1.785714285714285754e-01,3.125270551058902391e-01,4.523809523809523281e-01
-1.352504452001148383e-01,-1.077701343522605715e-01,-1.077701343522605715e-01,-1.352504452001148383e-01,-9.224003803733979434e-02,-5.205792062953535498e-02,-7.445291969126748011e-02,-9.224003803733979434e-02,-1.219512195121951192e-01,-1.077701343522605715e-01,-1.077701343522605715e-01,-1.077701343522605715e-01,-9.224003803733979434e-02,-1.219512195121951192e-01,-1.219512195121951192e-01,-9.224003803733979434e-02,-1.219512195121951192e-01,-1.219512195121951192e-01,-9.224003803733979434e-02,-1.077701343522605715e-01,1.000000000000000000e+00,4.734988619250109498e-01,2.795175867469039677e-01,2.680305108885628895e-01,-5.205792062953534804e-02,3.879724836681381350e-01,-9.224003803733978046e-02,7.563683119061863636e-01,3.879724836681381350e-01,-9.224003803733978046e-02,-1.077701343522605715e-01,-7.445291969126746623e-02,-9.224003803733978046e-02,8.837151016885367305e-01,3.879724836681381350e-01,1.906294119438355639e-01,4.734988619250109498e-01,1.401011746579387540e-01,-1.077701343522605715e-01,-7.445291969126746623e-02,-1.077701343522605715e-01
-1.022991509205710275e-01,-8.151391459392223759e-02,-8.151391459392223759e-02,-1.022991509205710275e-01,-6.976744186046511531e-02,-3.937496154790788572e-02,-5.631382918337084209e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-9.224003803733978046e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-9.224003803733978046e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,4.734988619250109498e-01,1.000000000000000000e+00,4.205631760067919944e-01,3.754255278891389103e-01,-3.937496154790788572e-02,5.434260972928149913e-01,-6.976744186046511531e-02,6.434108527131783273e-01,5.434260972928149913e-01,-6.976744186046511531e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,-6.976744186046511531e-02,5.434260972928149913e-01,8.558961032361834809e-01,2.868217054263565990e-01,6.434108527131783273e-01,2.309560913494463352e-01,-8.151391459392223759e-02,-5.631382918337083515e-02,-8.151391459392223759e-02
-1.499999999999999944e-01,-1.195228609334393483e-01,1.095626225223194083e-01,4.166666666666666435e-02,-1.022991509205710275e-01,-5.773502691896257449e-02,-8.257228238447704427e-02,-1.022991509205710275e-01,-1.352504452001148105e-01,-1.195228609334393483e-01,-1.195228609334393483e-01,-1.195228609334393483e-01,-1.022991509205710275e-01,-1.352504452001148105e-01,-1.352504452001148105e-01,-1.022991509205710275e-01,-1.352504452001148105e-01,-1.352504452001148105e-01,-1.022991509205710275e-01,-1.195228609334393483e-01,2.795175867469039677e-01,4.205631760067919944e-01,1.000000000000000000e+00,2.339548000893516000e-01,-5.773502691896257449e-02,5.677335894338370048e-01,-1.022991509205710275e-01,4.205631760067919389e-01,7.968190728895957475e-01,-1.022991509205710275e-01,-1.195228609334393621e-01,-8.257228238447704427e-02,-1.022991509205710275e-01,3.386481059780782066e-01,3.386481059780782066e-01,1.591320125431104626e-01,6.819943394704734985e-01,1.095626225223194083e-01,-1.195228609334393621e-01,-8.257228238447704427e-02,-1.195228609334393621e-01
-8.257228238447704427e-02,-6.579516949597689901e-02,-6.579516949597689901e-02,-8.257228238447704427e-02,-5.631382918337083515e-02,-3.178208630818640801e-02,-4.545454545454544887e-02,-5.631382918337083515e-02,-7.445291969126746623e-02,-6.579516949597689901e-02,-6.579516949597689901e-02,-6.579516949597689901e-02,-5.631382918337083515e-02,-7.445291969126746623e-02,-7.445291969126746623e-02,-5.631382918337083515e-02,-7.445291969126746623e-02,-7.445291969126746623e-02,-5.631382918337083515e-02,-6.579516949597689901e-02,2.680305108885628895e-01,3.754255278891389103e-01,2.339548000893516000e-01,1.000000000000000000e+00,-3.178208630818640801e-02,3.125270551058902391e-01,-5.631382918337084209e-02,3.754255278891389103e-01,3.125270551058902391e-01,-5.631382918337084209e-02,-6.579516949597688513e-02,-4.545454545454544887e-02,-5.631382918337084209e-02,3.125270551058902391e-01,3.125270551058902391e-01,8.071648849616486210e-01,3.754255278891389103e-01,6.908492797077573355e-01,-6.579516949597688513e-02,-4.545454545454544887e-02,-6.579516949597688513e-02
-5.773502691896257449e-02,-4.600437062282361489e-02,-4.600437062282361489e-02,-5.773502691896257449e-02,-3.937496154790788572e-02,-2.222222222222222307e-02,-3.178208630818640801e-02,-3.937496154790788572e-02,-5.205792062953534804e-02,-4.600437062282361489e-02,-4.600437062282361489e-02,-4.600437062282361489e-02,-3.937496154790788572e-02,-5.205792062953534804e-02,-5.205792062953534804e-02,-3.937496154790788572e-02,-5.205792062953534804e-02,-5.205792062953534804e-02,-3.937496154790788572e-02,-4.600437062282361489e-02,-5.205792062953534804e-02,-3.937496154790788572e-02,-5.773502691896257449e-02,-3.178208630818640801e-02,1.000000000000000000e+00,-4.600437062282361489e-02,5.643744488533463111e-01,-3.937496154790788572e-02,-4.600437062282361489e-02,5.643744488533463111e-01,4.830458915396479425e-01,6.992058987801009762e-01,5.643744488533463111e-01,-4.600437062282361489e-02,-4.600437062282361489e-02,-3.937496154790788572e-02,-3.937496154790788572e-02,-4.600437062282361489e-02,-4.600437062282361489e-02,-3.178208630818640801e-02,-4.600437062282361489e-02
-1.195228609334393621e-01,-9.523809523809523281e-02,-9.523809523809523281e-02,-1.195228609334393621e-01,-8.151391459392223759e-02,-4.600437062282361489e-02,-6.579516949597688513e-02,-8.151391459392223759e-02,-1.077701343522605715e-01,-9.523809523809523281e-02,-9.523809523809523281e-02,-9.523809523809523281e-02,-8.151391459392223759e-02,-1.077701343522605715e-01,-1.077701343522605715e-01,-8.151391459392223759e-02,-1.077701343522605715e-01,-1.077701343522605715e-01,-8.151391459392223759e-02,-9.523809523809523281e-02,3.879724836681381350e-01,5.434260972928149913e-01,5.677335894338370048e-01,3.125270551058902391e-01,-4.600437062282361489e-02,1.000000000000000000e+00,-8.151391459392223759e-02,5.434260972928148803e-01,7.261904761904761640e-01,-8.151391459392223759e-02,-9.523809523809523281e-02,-6.579516949597689901e-02,-8.151391459392223759e-02,4.523809523809523281e-01,4.523809523809523281e-01,2.309560913494463352e-01,8.558961032361835919e-01,1.785714285714285754e-01,-9.523809523809523281e-02,-6.579516949597689901e-02,-9.523809523809523281e-02
-1.022991509205710275e-01,-8.151391459392223759e-02,-8.151391459392223759e-02,-1.022991509205710275e-01,-6.976744186046511531e-02,-3.937496154790788572e-02,-5.631382918337084209e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-9.224003803733978046e-02,-6.976744186046511531e-02,-9.224003803733978046e-02,-9.224003803733978046e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-9.224003803733978046e-02,-6.976744186046511531e-02,-1.022991509205710275e-01,-5.631382918337084209e-02,5.643744488533463111e-01,-8.151391459392223759e-02,1.000000000000000000e+00,-6.976744186046511531e-02,-8.151391459392223759e-02,2.868217054263565990e-01,2.309560913494463352e-01,8.071648849616486210e-01,2.868217054263565990e-01,-8.151391459392223759e-02,-8.151391459392223759e-02,-6.976744186046511531e-02,-6.976744186046511531e-02,-8.151391459392223759e-02,-8.151391459392223759e-02,-5.631382918337083515e-02,-8.151391459392223759e-02
