-7.118684968143743075e-02,-5.638838744346009318e-02,3.796631983009996492e-01,-4.813109511118895262e-02,-3.874921291460643041e-02,-4.813109511118895262e-02,-6.399221901922214073e-02,-5.638838744346009318e-02,-5.638838744346009318e-02,4.223486455268661288e-01,1.000000000000000000e+00,-6.399221901922212685e-02,-4.813109511118895262e-02,-6.399221901922212685e-02,-3.874921291460643041e-02,-6.399221901922212685e-02,-4.813109511118895262e-02,-7.118684968143743075e-02,-3.874921291460643041e-02,-2.702702702702702853e-02,-5.638838744346009318e-02,-4.813109511118895262e-02,-4.813109511118895262e-02,-5.638838744346009318e-02,-4.813109511118895262e-02,-5.638838744346009318e-02,-3.874921291460643041e-02,-3.874921291460643041e-02,-5.638838744346009318e-02,-3.874921291460643041e-02,-4.813109511118895262e-02,-4.813109511118895262e-02,-5.638838744346009318e-02,-5.638838744346009318e-02
4.494665749754947481e-02,1.201603207127743406e-01,4.494665749754947481e-02,1.747395505714448571e-01,6.055300708194983894e-01,1.747395505714448571e-01,7.878787878787878174e-02,3.738321088841868312e-01,1.201603207127743406e-01,7.878787878787878174e-02,-6.399221901922212685e-02,1.000000000000000000e+00,4.634396776025276887e-01,7.878787878787878174e-02,6.055300708194983894e-01,-1.515151515151514916e-01,-1.139605764596379467e-01,-1.685499656158105375e-01,-9.174698042719672819e-02,-6.399221901922214073e-02,-1.335114674586381778e-01,-1.139605764596379467e-01,-1.139605764596379467e-01,-1.335114674586381778e-01,-1.139605764596379467e-01,-1.335114674586381778e-01,-9.174698042719672819e-02,-9.174698042719672819e-02,-1.335114674586381778e-01,-9.174698042719672819e-02,-1.139605764596379467e-01,-1.139605764596379467e-01,1.201603207127743544e-01,1.201603207127743544e-01
1.408590424547527808e-01,2.175751262764879790e-01,1.408590424547527808e-01,2.761904761904762085e-01,8.050764858994132744e-01,2.761904761904762085e-01,1.747395505714448571e-01,8.535639569308374197e-01,2.175751262764879790e-01,1.747395505714448571e-01,-4.813109511118895262e-02,4.634396776025276887e-01,1.000000000000000000e+00,1.747395505714448571e-01,8.050764858994133855e-01,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.267731382092774917e-01,-6.900655593423543621e-02,-4.813109511118895262e-02,-1.004192890506867691e-01,-8.571428571428571508e-02,-8.571428571428571508e-02,-1.004192890506867691e-01,-8.571428571428571508e-02,-1.004192890506867691e-01,-6.900655593423543621e-02,-6.900655593423543621e-02,-1.004192890506867691e-01,-6.900655593423543621e-02,-8.571428571428571508e-02,-8.571428571428571508e-02,2.175751262764879790e-01,2.175751262764879790e-01
8.989331499509894963e-01,6.275038970555993911e-01,4.719399037242695272e-01,4.634396776025276332e-01,2.568915451961508167e-01,7.521398046336104093e-01,5.393939393939394256e-01,1.201603207127743406e-01,8.811756852270119511e-01,5.393939393939394256e-01,-6.399221901922212685e-02,7.878787878787878174e-02,1.747395505714448571e-01,1.000000000000000000e+00,2.568915451961508167e-01,-1.515151515151514916e-01,-1.139605764596379467e-01,-1.685499656158105375e-01,-9.174698042719672819e-02,-6.399221901922214073e-02,-1.335114674586381778e-01,-1.139605764596379467e-01,-1.139605764596379467e-01,-1.335114674586381778e-01,-1.139605764596379467e-01,-1.335114674586381778e-01,-9.174698042719672819e-02,-9.174698042719672819e-02,-1.335114674586381778e-01,-9.174698042719672819e-02,-1.139605764596379467e-01,-1.139605764596379467e-01,3.738321088841868867e-01,6.275038970555993911e-01
2.211344906679258149e-01,3.031695312954162391e-01,2.211344906679258149e-01,3.680349649825889746e-01,1.000000000000000000e+00,3.680349649825889746e-01,2.568915451961508167e-01,6.871842709362767643e-01,3.031695312954162391e-01,2.568915451961508167e-01,-3.874921291460643041e-02,6.055300708194983894e-01,8.050764858994133855e-01,2.568915451961508167e-01,1.000000000000000000e+00,-9.174698042719671431e-02,-6.900655593423542233e-02,-1.020620726159657682e-01,-5.555555555555556635e-02,-3.874921291460643041e-02,-8.084520834544432766e-02,-6.900655593423542233e-02,-6.900655593423542233e-02,-8.084520834544432766e-02,-6.900655593423542233e-02,-8.084520834544432766e-02,-5.555555555555556635e-02,-5.555555555555556635e-02,-8.084520834544432766e-02,-5.555555555555556635e-02,-6.900655593423542233e-02,-6.900655593423542233e-02,3.031695312954162391e-01,3.031695312954162391e-01
-1.685499656158105375e-01,-1.335114674586381500e-01,-1.685499656158105375e-01,-1.139605764596379467e-01,-9.174698042719671431e-02,-1.139605764596379467e-01,-1.515151515151514916e-01,-1.335114674586381500e-01,-1.335114674586381500e-01,-1.515151515151514916e-01,-6.399221901922212685e-02,-1.515151515151514916e-01,-1.139605764596379467e-01,-1.515151515151514916e-01,-9.174698042719671431e-02,1.000000000000000000e+00,4.634396776025276887e-01,2.584432806109094871e-01,2.568915451961508167e-01,-6.399221901922214073e-02,3.738321088841868867e-01,-1.139605764596379467e-01,7.521398046336104093e-01,3.738321088841868867e-01,-1.139605764596379467e-01,-1.335114674586381778e-01,-9.174698042719672819e-02,-9.174698042719672819e-02,8.811756852270119511e-01,-9.174698042719672819e-02,1.747395505714448571e-01,4.634396776025276887e-01,-1.335114674586381778e-01,-1.335114674586381778e-01
-1.267731382092774917e-01,-1.004192890506867553e-01,-1.267731382092774917e-01,-8.571428571428571508e-02,-6.900655593423542233e-02,-8.571428571428571508e-02,-1.139605764596379467e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.139605764596379467e-01,-4.813109511118895262e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.139605764596379467e-01,-6.900655593423542233e-02,4.634396776025276887e-01,1.000000000000000000e+00,4.084912231187830534e-01,3.680349649825889746e-01,-4.813109511118895262e-02,5.355695416036627687e-01,-8.571428571428571508e-02,6.380952380952381597e-01,5.355695416036627687e-01,-8.571428571428571508e-02,-1.004192890506867691e-01,-6.900655593423543621e-02,-6.900655593423543621e-02,5.355695416036627687e-01,-6.900655593423543621e-02,2.761904761904762085e-01,6.380952380952381597e-01,-1.004192890506867691e-01,-1.004192890506867691e-01
-1.875000000000000278e-01,-1.485221314465011433e-01,1.041666666666666782e-02,-1.267731382092774917e-01,-1.020620726159657682e-01,-1.267731382092774917e-01,-1.685499656158105375e-01,-1.485221314465011433e-01,-1.485221314465011433e-01,-1.685499656158105375e-01,-7.118684968143743075e-02,-1.685499656158105375e-01,-1.267731382092774917e-01,-1.685499656158105375e-01,-1.020620726159657682e-01,2.584432806109094871e-01,4.084912231187830534e-01,1.000000000000000000e+00,2.211344906679258149e-01,-7.118684968143743075e-02,5.569579929243793082e-01,-1.267731382092774917e-01,4.084912231187830534e-01,7.921180343813395419e-01,-1.267731382092774917e-01,-1.485221314465011433e-01,-1.020620726159657682e-01,-1.020620726159657682e-01,3.217979514674191299e-01,-1.020620726159657682e-01,1.408590424547527808e-01,6.761234037828133259e-01,-1.485221314465011433e-01,-1.485221314465011433e-01
-1.020620726159657682e-01,-8.084520834544432766e-02,-1.020620726159657682e-01,-6.900655593423543621e-02,-5.555555555555556635e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-8.084520834544432766e-02,-8.084520834544432766e-02,-9.174698042719672819e-02,-3.874921291460643041e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-5.555555555555556635e-02,2.568915451961508167e-01,3.680349649825889746e-01,2.211344906679258149e-01,1.000000000000000000e+00,-3.874921291460643041e-02,3.031695312954162391e-01,-6.900655593423542233e-02,3.680349649825889746e-01,3.031695312954162391e-01,-6.900655593423542233e-02,-8.084520834544432766e-02,-5.555555555555556635e-02,-5.555555555555556635e-02,3.031695312954162391e-01,-5.555555555555556635e-02,8.050764858994132744e-01,3.680349649825889746e-01,-8.084520834544432766e-02,-8.084520834544432766e-02
-7.118684968143743075e-02,-5.638838744346009318e-02,-7.118684968143743075e-02,-4.813109511118895262e-02,-3.874921291460643041e-02,-4.813109511118895262e-02,-6.399221901922214073e-02,-5.638838744346009318e-02,-5.638838744346009318e-02,-6.399221901922214073e-02,-2.702702702702702853e-02,-6.399221901922214073e-02,-4.813109511118895262e-02,-6.399221901922214073e-02,-3.874921291460643041e-02,-6.399221901922214073e-02,-4.813109511118895262e-02,-7.118684968143743075e-02,-3.874921291460643041e-02,1.000000000000000000e+00,-5.638838744346009318e-02,5.615294429638710838e-01,-4.813109511118895262e-02,-5.638838744346009318e-02,5.615294429638710838e-01,4.793012932694107886e-01,6.974858324629157336e-01,6.974858324629157336e-01,-5.638838744346009318e-02,6.974858324629157336e-01,-4.813109511118895262e-02,-4.813109511118895262e-02,-5.638838744346009318e-02,-5.638838744346009318e-02
-1.485221314465011433e-01,-1.176470588235293963e-01,-1.485221314465011433e-01,-1.004192890506867691e-01,-8.084520834544432766e-02,-1.004192890506867691e-01,-1.335114674586381778e-01,-1.176470588235293963e-01,-1.176470588235293963e-01,-1.335114674586381778e-01,-5.638838744346009318e-02,-1.335114674586381778e-01,-1.004192890506867691e-01,-1.335114674586381778e-01,-8.084520834544432766e-02,3.738321088841868867e-01,5.355695416036627687e-01,5.569579929243793082e-01,3.031695312954162391e-01,-5.638838744346009318e-02,1.000000000000000000e+00,-1.004192890506867553e-01,5.355695416036626577e-01,7.205882352941176405e-01,-1.004192890506867553e-01,-1.176470588235293963e-01,-8.084520834544432766e-02,-8.084520834544432766e-02,4.411764705882352255e-01,-8.084520834544432766e-02,2.175751262764879790e-01,8.535639569308374197e-01,-1.176470588235293963e-01,-1.176470588235293963e-01
-1.267731382092774917e-01,-1.004192890506867553e-01,-1.267731382092774917e-01,-8.571428571428571508e-02,-6.900655593423542233e-02,-8.571428571428571508e-02,-1.139605764596379467e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.139605764596379467e-01,-4.813109511118895262e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.139605764596379467e-01,-6.900655593423542233e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.267731382092774917e-01,-6.900655593423542233e-02,5.615294429638710838e-01,-1.004192890506867553e-01,1.000000000000000000e+00,-8.571428571428571508e-02,-1.004192890506867691e-01,2.761904761904762085e-01,2.175751262764879790e-01,8.050764858994133855e-01,3.680349649825889746e-01,-1.004192890506867691e-01,3.680349649825889746e-01,-8.571428571428571508e-02,-8.571428571428571508e-02,-1.004192890506867691e-01,-1.004192890506867691e-01
-1.267731382092774917e-01,-1.004192890506867553e-01,-1.267731382092774917e-01,-8.571428571428571508e-02,-6.900655593423542233e-02,-8.571428571428571508e-02,-1.139605764596379467e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.139605764596379467e-01,-4.813109511118895262e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.139605764596379467e-01,-6.900655593423542233e-02,7.521398046336104093e-01,6.380952380952381597e-01,4.084912231187830534e-01,3.680349649825889746e-01,-4.813109511118895262e-02,5.355695416036626577e-01,-8.571428571428571508e-02,1.000000000000000000e+00,5.355695416036627687e-01,-8.571428571428571508e-02,-1.004192890506867691e-01,-6.900655593423543621e-02,-6.900655593423543621e-02,8.535639569308375307e-01,-6.900655593423543621e-02,2.761904761904762085e-01,6.380952380952381597e-01,-1.004192890506867691e-01,-1.004192890506867691e-01
-1.485221314465011433e-01,-1.176470588235293963e-01,-1.485221314465011433e-01,-1.004192890506867691e-01,-8.084520834544432766e-02,-1.004192890506867691e-01,-1.335114674586381778e-01,-1.176470588235293963e-01,-1.176470588235293963e-01,-1.335114674586381778e-01,-5.638838744346009318e-02,-1.335114674586381778e-01,-1.004192890506867691e-01,-1.335114674586381778e-01,-8.084520834544432766e-02,3.738321088841868867e-01,5.355695416036627687e-01,7.921180343813395419e-01,3.031695312954162391e-01,-5.638838744346009318e-02,7.205882352941176405e-01,-1.004192890506867691e-01,5.355695416036627687e-01,1.000000000000000000e+00,-1.004192890506867553e-01,-1.176470588235293963e-01,-8.084520834544432766e-02,-8.084520834544432766e-02,4.411764705882352255e-01,-8.084520834544432766e-02,2.175751262764879790e-01,8.535639569308374197e-01,-1.176470588235293963e-01,-1.176470588235293963e-01
-1.267731382092774917e-01,-1.004192890506867553e-01,-1.267731382092774917e-01,-8.571428571428571508e-02,-6.900655593423542233e-02,-8.571428571428571508e-02,-1.139605764596379467e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.139605764596379467e-01,-4.813109511118895262e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.139605764596379467e-01,-6.900655593423542233e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.267731382092774917e-01,-6.900655593423542233e-02,5.615294429638710838e-01,-1.004192890506867553e-01,2.761904761904762085e-01,-8.571428571428571508e-02,-1.004192890506867553e-01,1.000000000000000000e+00,8.535639569308375307e-01,3.680349649825889746e-01,8.050764858994133855e-01,-1.004192890506867691e-01,3.680349649825889746e-01,-8.571428571428571508e-02,-8.571428571428571508e-02,-1.004192890506867691e-01,-1.004192890506867691e-01
-1.485221314465011433e-01,-1.176470588235293963e-01,-1.485221314465011433e-01,-1.004192890506867691e-01,-8.084520834544432766e-02,-1.004192890506867691e-01,-1.335114674586381778e-01,-1.176470588235293963e-01,-1.176470588235293963e-01,-1.335114674586381778e-01,-5.638838744346009318e-02,-1.335114674586381778e-01,-1.004192890506867691e-01,-1.335114674586381778e-01,-8.084520834544432766e-02,-1.335114674586381778e-01,-1.004192890506867691e-01,-1.485221314465011433e-01,-8.084520834544432766e-02,4.793012932694107886e-01,-1.176470588235293963e-01,2.175751262764879790e-01,-1.004192890506867691e-01,-1.176470588235293963e-01,8.535639569308375307e-01,1.000000000000000000e+00,3.031695312954162391e-01,6.871842709362767643e-01,-1.176470588235293963e-01,3.031695312954162391e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.176470588235293963e-01,-1.176470588235293963e-01
-1.020620726159657682e-01,-8.084520834544432766e-02,-1.020620726159657682e-01,-6.900655593423543621e-02,-5.555555555555556635e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-8.084520834544432766e-02,-8.084520834544432766e-02,-9.174698042719672819e-02,-3.874921291460643041e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-5.555555555555556635e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-1.020620726159657682e-01,-5.555555555555556635e-02,6.974858324629157336e-01,-8.084520834544432766e-02,8.050764858994133855e-01,-6.900655593423543621e-02,-8.084520834544432766e-02,3.680349649825889746e-01,3.031695312954162391e-01,1.000000000000000000e+00,4.722222222222223209e-01,-8.084520834544432766e-02,4.722222222222223209e-01,-6.900655593423542233e-02,-6.900655593423542233e-02,-8.084520834544432766e-02,-8.084520834544432766e-02
-1.020620726159657682e-01,-8.084520834544432766e-02,-1.020620726159657682e-01,-6.900655593423543621e-02,-5.555555555555556635e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-8.084520834544432766e-02,-8.084520834544432766e-02,-9.174698042719672819e-02,-3.874921291460643041e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-5.555555555555556635e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-1.020620726159657682e-01,-5.555555555555556635e-02,6.974858324629157336e-01,-8.084520834544432766e-02,3.680349649825889746e-01,-6.900655593423543621e-02,-8.084520834544432766e-02,8.050764858994133855e-01,6.871842709362767643e-01,4.722222222222223209e-01,1.000000000000000000e+00,-8.084520834544432766e-02,4.722222222222223209e-01,-6.900655593423542233e-02,-6.900655593423542233e-02,-8.084520834544432766e-02,-8.084520834544432766e-02
-1.485221314465011433e-01,-1.176470588235293963e-01,-1.485221314465011433e-01,-1.004192890506867691e-01,-8.084520834544432766e-02,-1.004192890506867691e-01,-1.335114674586381778e-01,-1.176470588235293963e-01,-1.176470588235293963e-01,-1.335114674586381778e-01,-5.638838744346009318e-02,-1.335114674586381778e-01,-1.004192890506867691e-01,-1.335114674586381778e-01,-8.084520834544432766e-02,8.811756852270119511e-01,5.355695416036627687e-01,3.217979514674191299e-01,3.031695312954162391e-01,-5.638838744346009318e-02,4.411764705882352255e-01,-1.004192890506867691e-01,8.535639569308375307e-01,4.411764705882352255e-01,-1.004192890506867691e-01,-1.176470588235293963e-01,-8.084520834544432766e-02,-8.084520834544432766e-02,1.000000000000000000e+00,-8.084520834544432766e-02,2.175751262764879790e-01,5.355695416036626577e-01,-1.176470588235293963e-01,-1.176470588235293963e-01
-1.020620726159657682e-01,-8.084520834544432766e-02,-1.020620726159657682e-01,-6.900655593423543621e-02,-5.555555555555556635e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-8.084520834544432766e-02,-8.084520834544432766e-02,-9.174698042719672819e-02,-3.874921291460643041e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-9.174698042719672819e-02,-5.555555555555556635e-02,-9.174698042719672819e-02,-6.900655593423543621e-02,-1.020620726159657682e-01,-5.555555555555556635e-02,6.974858324629157336e-01,-8.084520834544432766e-02,3.680349649825889746e-01,-6.900655593423543621e-02,-8.084520834544432766e-02,3.680349649825889746e-01,3.031695312954162391e-01,4.722222222222223209e-01,4.722222222222223209e-01,-8.084520834544432766e-02,1.000000000000000000e+00,-6.900655593423542233e-02,-6.900655593423542233e-02,-8.084520834544432766e-02,-8.084520834544432766e-02
-1.267731382092774917e-01,-1.004192890506867553e-01,-1.267731382092774917e-01,-8.571428571428571508e-02,-6.900655593423542233e-02,-8.571428571428571508e-02,-1.139605764596379467e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.139605764596379467e-01,-4.813109511118895262e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.139605764596379467e-01,-6.900655593423542233e-02,1.747395505714448571e-01,2.761904761904762085e-01,1.408590424547527808e-01,8.050764858994132744e-01,-4.813109511118895262e-02,2.175751262764879790e-01,-8.571428571428571508e-02,2.761904761904762085e-01,2.175751262764879790e-01,-8.571428571428571508e-02,-1.004192890506867553e-01,-6.900655593423542233e-02,-6.900655593423542233e-02,2.175751262764879790e-01,-6.900655593423542233e-02,1.000000000000000000e+00,2.761904761904762085e-01,-1.004192890506867691e-01,-1.004192890506867691e-01
-1.267731382092774917e-01,-1.004192890506867553e-01,-1.267731382092774917e-01,-8.571428571428571508e-02,-6.900655593423542233e-02,-8.571428571428571508e-02,-1.139605764596379467e-01,-1.004192890506867553e-01,-1.004192890506867553e-01,-1.139605764596379467e-01,-4.813109511118895262e-02,-1.139605764596379467e-01,-8.571428571428571508e-02,-1.139605764596379467e-01,-6.900655593423542233e-02,4.634396776025276887e-01,6.380952380952381597e-01,6.761234037828133259e-01,3.680349649825889746e-01,-4.813109511118895262e-02,8.535639569308374197e-01,-8.571428571428571508e-02,6.380952380952381597e-01,8.535639569308374197e-01,-8.571428571428571508e-02,-1.004192890506867553e-01,-6.900655593423542233e-02,-6.900655593423542233e-02,5.355695416036626577e-01,-6.900655593423542233e-02,2.761904761904762085e-01,1.000000000000000000e+00,-1.004192890506867691e-01,-1.004192890506867691e-01
