1.461995741852983310e-01,2.214701990089165129e-01,1.461995741852983310e-01,2.792792792792791468e-01,2.792792792792791468e-01,1.793740008335437397e-01,8.542421961772487249e-01,2.214701990089164296e-01,1.793740008335437397e-01,4.663724021672136510e-01,1.000000000000000000e+00,1.793740008335437952e-01,8.056815791722832243e-01,-1.076244005001262549e-01,-8.108108108108107170e-02,-1.196178334243350183e-01,-6.532553344640132376e-02,-4.559607525875529477e-02,-1.196178334243350183e-01,-8.108108108108105783e-02,-8.108108108108105783e-02,-9.491579957524984290e-02,-8.108108108108105783e-02,-9.491579957524988453e-02,-6.532553344640130988e-02,-6.532553344640129600e-02,-9.491579957524989841e-02,-9.491579957524988453e-02,-8.108108108108104395e-02,-8.108108108108105783e-02,2.214701990089164019e-01,2.214701990089164019e-01
8.997354108424371333e-01,6.299407883487125881e-01,4.763305116224668678e-01,4.663724021672137066e-01,7.533708035008834791e-01,5.428571428571428159e-01,1.259881576697424732e-01,8.819171036881979786e-01,5.428571428571428159e-01,8.571428571428571508e-02,1.793740008335437952e-01,1.000000000000000000e+00,2.601329908572360683e-01,-1.428571428571428492e-01,-1.076244005001262549e-01,-1.587768372074889189e-01,-8.671099695241200889e-02,-6.052275326688025953e-02,-1.587768372074888357e-01,-1.076244005001262688e-01,-1.076244005001262688e-01,-1.259881576697423622e-01,-1.076244005001262688e-01,-1.259881576697424732e-01,-8.671099695241202276e-02,-8.671099695241200889e-02,-1.259881576697424455e-01,-1.259881576697424732e-01,-1.076244005001262272e-01,-1.076244005001262688e-01,3.779644730092270866e-01,6.299407883487122550e-01
2.248723981711325259e-01,3.058876451607492886e-01,2.248723981711325259e-01,3.701780228629410474e-01,3.701780228629410474e-01,2.601329908572361238e-01,6.882472016116853997e-01,3.058876451607492331e-01,2.601329908572361238e-01,6.069769786668841594e-01,8.056815791722832243e-01,2.601329908572360683e-01,9.999999999999998890e-01,-8.671099695241200889e-02,-6.532553344640130988e-02,-9.637388493048532068e-02,-5.263157894736843895e-02,-3.673591791853226401e-02,-9.637388493048530680e-02,-6.532553344640132376e-02,-6.532553344640129600e-02,-7.647191129018726663e-02,-6.532553344640132376e-02,-7.647191129018729439e-02,-5.263157894736843895e-02,-5.263157894736843201e-02,-7.647191129018729439e-02,-7.647191129018730826e-02,-6.532553344640129600e-02,-6.532553344640129600e-02,3.058876451607491220e-01,3.058876451607491220e-01
-1.587768372074889189e-01,-1.259881576697424732e-01,-1.587768372074889189e-01,-1.076244005001262549e-01,-1.076244005001262549e-01,-1.428571428571428492e-01,-1.259881576697424177e-01,-1.259881576697424455e-01,-1.428571428571428492e-01,-1.428571428571428492e-01,-1.076244005001262549e-01,-1.428571428571428492e-01,-8.671099695241200889e-02,1.000000000000000000e+00,4.663724021672139841e-01,2.646280620124817906e-01,2.601329908572361238e-01,-6.052275326688025953e-02,4.763305116224669233e-01,-1.076244005001262688e-01,7.533708035008834791e-01,3.779644730092270311e-01,-1.076244005001262688e-01,-1.259881576697424177e-01,-8.671099695241202276e-02,-8.671099695241200889e-02,8.819171036881979786e-01,3.779644730092273086e-01,1.793740008335437397e-01,4.663724021672137621e-01,-1.259881576697423899e-01,-1.259881576697423899e-01
-1.196178334243350322e-01,-9.491579957524991229e-02,-1.196178334243350461e-01,-8.108108108108108558e-02,-8.108108108108111334e-02,-1.076244005001262966e-01,-9.491579957524988453e-02,-9.491579957524991229e-02,-1.076244005001262966e-01,-1.076244005001262966e-01,-8.108108108108107170e-02,-1.076244005001262549e-01,-6.532553344640132376e-02,4.663724021672139841e-01,1.000000000000000000e+00,4.120169817949316249e-01,3.701780228629410474e-01,-4.559607525875531558e-02,4.120169817949315694e-01,-8.108108108108105783e-02,6.396396396396395456e-01,5.378561975930824524e-01,-8.108108108108104395e-02,-9.491579957524988453e-02,-6.532553344640132376e-02,-6.532553344640132376e-02,5.378561975930827854e-01,8.542421961772496131e-01,2.792792792792792023e-01,6.396396396396395456e-01,-9.491579957524987066e-02,-9.491579957524987066e-02
-1.764705882352941846e-01,-1.400280084028010241e-01,1.960784313725486352e-02,-1.196178334243350461e-01,-1.196178334243350183e-01,-1.587768372074890022e-01,-1.400280084028009964e-01,-1.400280084028010241e-01,-1.587768372074890022e-01,-1.587768372074889189e-01,-1.196178334243350044e-01,-1.587768372074889189e-01,-9.637388493048532068e-02,2.646280620124817906e-01,4.120169817949316804e-01,1.000000000000000000e+00,2.248723981711325814e-01,-6.726727939963124403e-02,2.156862745098040435e-01,-1.196178334243350044e-01,4.120169817949315694e-01,7.934920476158718872e-01,-1.196178334243349767e-01,-1.400280084028009964e-01,-9.637388493048533455e-02,-9.637388493048532068e-02,3.267320196065358617e-01,3.267320196065360283e-01,1.461995741852983310e-01,6.778343894045647522e-01,-1.400280084028009686e-01,-1.400280084028009686e-01
-9.637388493048536231e-02,-7.647191129018730826e-02,-9.637388493048536231e-02,-6.532553344640132376e-02,-6.532553344640132376e-02,-8.671099695241200889e-02,-7.647191129018728051e-02,-7.647191129018729439e-02,-8.671099695241200889e-02,-8.671099695241202276e-02,-6.532553344640132376e-02,-8.671099695241202276e-02,-5.263157894736843895e-02,2.601329908572361238e-01,3.701780228629410474e-01,2.248723981711325814e-01,1.000000000000000000e+00,-3.673591791853225708e-02,2.248723981711325259e-01,-6.532553344640132376e-02,3.701780228629409919e-01,3.058876451607490665e-01,-6.532553344640132376e-02,-7.647191129018729439e-02,-5.263157894736845283e-02,-5.263157894736844589e-02,3.058876451607492331e-01,3.058876451607492886e-01,8.056815791722832243e-01,3.701780228629409919e-01,-7.647191129018728051e-02,-7.647191129018728051e-02
-6.726727939963125791e-02,-5.337605126836241637e-02,-6.726727939963124403e-02,-4.559607525875530865e-02,-4.559607525875530865e-02,-6.052275326688023871e-02,-5.337605126836239555e-02,-5.337605126836240249e-02,-6.052275326688025953e-02,-6.052275326688025953e-02,-4.559607525875530171e-02,-6.052275326688025953e-02,-3.673591791853226401e-02,-6.052275326688025953e-02,-4.559607525875531558e-02,-6.726727939963124403e-02,-3.673591791853225708e-02,9.999999999999997780e-01,-6.726727939963123015e-02,5.623515948579821400e-01,-4.559607525875530865e-02,-5.337605126836237474e-02,5.623515948579821400e-01,4.803844614152614212e-01,6.979824404521129955e-01,6.979824404521128844e-01,-5.337605126836240249e-02,-5.337605126836241637e-02,-4.559607525875530865e-02,-4.559607525875530171e-02,-5.337605126836238861e-02,-5.337605126836238861e-02
-1.764705882352941846e-01,-1.400280084028010241e-01,-1.764705882352941846e-01,-1.196178334243350183e-01,-1.196178334243350461e-01,-1.587768372074888357e-01,-1.400280084028009964e-01,-1.400280084028010241e-01,-1.587768372074888912e-01,-1.587768372074888912e-01,-1.196178334243350044e-01,-1.587768372074888357e-01,-9.637388493048530680e-02,4.763305116224669788e-01,4.120169817949316249e-01,2.156862745098040435e-01,2.248723981711325259e-01,-6.726727939963123015e-02,1.000000000000000000e+00,-1.196178334243350044e-01,6.778343894045647522e-01,3.267320196065356397e-01,-1.196178334243350044e-01,-1.400280084028009409e-01,-9.637388493048532068e-02,-9.637388493048530680e-02,5.601120336112038745e-01,3.267320196065359172e-01,1.461995741852982200e-01,4.120169817949315139e-01,-1.400280084028009131e-01,-1.400280084028009686e-01
-1.196178334243349906e-01,-9.491579957524991229e-02,-1.196178334243350183e-01,-8.108108108108104395e-02,-8.108108108108105783e-02,-1.076244005001262827e-01,-9.491579957524988453e-02,-9.491579957524989841e-02,-1.076244005001262827e-01,-1.076244005001262410e-01,-8.108108108108105783e-02,-1.076244005001262827e-01,-6.532553344640132376e-02,-1.076244005001262827e-01,-8.108108108108105783e-02,-1.196178334243349906e-01,-6.532553344640132376e-02,5.623515948579821400e-01,-1.196178334243350183e-01,1.000000000000000000e+00,-8.108108108108105783e-02,-9.491579957524984290e-02,2.792792792792791468e-01,2.214701990089164296e-01,8.056815791722834463e-01,3.701780228629410474e-01,-9.491579957524988453e-02,-9.491579957524988453e-02,-8.108108108108103007e-02,-8.108108108108104395e-02,-9.491579957524987066e-02,-9.491579957524987066e-02
-1.196178334243350322e-01,-9.491579957524991229e-02,-1.196178334243350322e-01,-8.108108108108109946e-02,-8.108108108108108558e-02,-1.076244005001262827e-01,-9.491579957524988453e-02,-9.491579957524988453e-02,-1.076244005001262827e-01,-1.076244005001262410e-01,-8.108108108108105783e-02,-1.076244005001262827e-01,-6.532553344640129600e-02,7.533708035008834791e-01,6.396396396396395456e-01,4.120169817949315694e-01,3.701780228629409919e-01,-4.559607525875530865e-02,6.778343894045648632e-01,-8.108108108108105783e-02,1.000000000000000000e+00,5.378561975930823413e-01,-8.108108108108104395e-02,-9.491579957524988453e-02,-6.532553344640130988e-02,-6.532553344640129600e-02,8.542421961772496131e-01,5.378561975930827854e-01,2.792792792792791468e-01,6.396396396396394346e-01,-9.491579957524987066e-02,-9.491579957524985678e-02
-1.400280084028009686e-01,-1.111111111111111327e-01,-1.400280084028009686e-01,-9.491579957524984290e-02,-9.491579957524982902e-02,-1.259881576697423622e-01,-1.111111111111111188e-01,-1.111111111111111327e-01,-1.259881576697423622e-01,-1.259881576697423622e-01,-9.491579957524984290e-02,-1.259881576697423622e-01,-7.647191129018726663e-02,3.779644730092269755e-01,5.378561975930825634e-01,7.934920476158718872e-01,3.058876451607490665e-01,-5.337605126836238861e-02,3.267320196065356397e-01,-9.491579957524984290e-02,5.378561975930824524e-01,9.999999999999997780e-01,-9.491579957524984290e-02,-1.111111111111111327e-01,-7.647191129018729439e-02,-7.647191129018728051e-02,4.444444444444446418e-01,4.444444444444446973e-01,2.214701990089164019e-01,8.542421961772491690e-01,-1.111111111111111188e-01,-1.111111111111111466e-01
-1.196178334243349906e-01,-9.491579957524991229e-02,-1.196178334243349906e-01,-8.108108108108104395e-02,-8.108108108108105783e-02,-1.076244005001262827e-01,-9.491579957524988453e-02,-9.491579957524989841e-02,-1.076244005001262827e-01,-1.076244005001262410e-01,-8.108108108108105783e-02,-1.076244005001262827e-01,-6.532553344640132376e-02,-1.076244005001262827e-01,-8.108108108108104395e-02,-1.196178334243349767e-01,-6.532553344640132376e-02,5.623515948579821400e-01,-1.196178334243349906e-01,2.792792792792791468e-01,-8.108108108108104395e-02,-9.491579957524984290e-02,1.000000000000000000e+00,8.542421961772489469e-01,3.701780228629411029e-01,8.056815791722833353e-01,-9.491579957524988453e-02,-9.491579957524988453e-02,-8.108108108108103007e-02,-8.108108108108104395e-02,-9.491579957524987066e-02,-9.491579957524987066e-02
-1.400280084028010241e-01,-1.111111111111112021e-01,-1.400280084028010241e-01,-9.491579957524988453e-02,-9.491579957524988453e-02,-1.259881576697424455e-01,-1.111111111111111882e-01,-1.111111111111111882e-01,-1.259881576697424455e-01,-1.259881576697424732e-01,-9.491579957524988453e-02,-1.259881576697424732e-01,-7.647191129018729439e-02,-1.259881576697424455e-01,-9.491579957524988453e-02,-1.400280084028010241e-01,-7.647191129018729439e-02,4.803844614152614212e-01,-1.400280084028009409e-01,2.214701990089164296e-01,-9.491579957524988453e-02,-1.111111111111111188e-01,8.542421961772488359e-01,1.000000000000000000e+00,3.058876451607492331e-01,6.882472016116856217e-01,-1.111111111111111882e-01,-1.111111111111111743e-01,-9.491579957524988453e-02,-9.491579957524988453e-02,-1.111111111111111466e-01,-1.111111111111111466e-01
-9.637388493048536231e-02,-7.647191129018730826e-02,-9.637388493048533455e-02,-6.532553344640130988e-02,-6.532553344640130988e-02,-8.671099695241202276e-02,-7.647191129018728051e-02,-7.647191129018730826e-02,-8.671099695241202276e-02,-8.671099695241202276e-02,-6.532553344640130988e-02,-8.671099695241202276e-02,-5.263157894736843895e-02,-8.671099695241202276e-02,-6.532553344640132376e-02,-9.637388493048533455e-02,-5.263157894736845283e-02,6.979824404521129955e-01,-9.637388493048532068e-02,8.056815791722835574e-01,-6.532553344640130988e-02,-7.647191129018728051e-02,3.701780228629411029e-01,3.058876451607492331e-01,1.000000000000000000e+00,4.736842105263160407e-01,-7.647191129018730826e-02,-7.647191129018730826e-02,-6.532553344640130988e-02,-6.532553344640130988e-02,-7.647191129018728051e-02,-7.647191129018729439e-02
-9.637388493048536231e-02,-7.647191129018729439e-02,-9.637388493048532068e-02,-6.532553344640129600e-02,-6.532553344640129600e-02,-8.671099695241200889e-02,-7.647191129018726663e-02,-7.647191129018729439e-02,-8.671099695241200889e-02,-8.671099695241202276e-02,-6.532553344640129600e-02,-8.671099695241202276e-02,-5.263157894736843201e-02,-8.671099695241200889e-02,-6.532553344640130988e-02,-9.637388493048532068e-02,-5.263157894736844589e-02,6.979824404521129955e-01,-9.637388493048530680e-02,3.701780228629410474e-01,-6.532553344640129600e-02,-7.647191129018726663e-02,8.056815791722834463e-01,6.882472016116856217e-01,4.736842105263160962e-01,9.999999999999998890e-01,-7.647191129018729439e-02,-7.647191129018729439e-02,-6.532553344640129600e-02,-6.532553344640129600e-02,-7.647191129018726663e-02,-7.647191129018728051e-02
-1.400280084028010519e-01,-1.111111111111112298e-01,-1.400280084028010519e-01,-9.491579957524989841e-02,-9.491579957524988453e-02,-1.259881576697424455e-01,-1.111111111111111882e-01,-1.111111111111112021e-01,-1.259881576697424455e-01,-1.259881576697425010e-01,-9.491579957524989841e-02,-1.259881576697424455e-01,-7.647191129018729439e-02,8.819171036881979786e-01,5.378561975930827854e-01,3.267320196065358617e-01,3.058876451607492331e-01,-5.337605126836239555e-02,5.601120336112038745e-01,-9.491579957524988453e-02,8.542421961772497241e-01,4.444444444444445863e-01,-9.491579957524988453e-02,-1.111111111111111882e-01,-7.647191129018730826e-02,-7.647191129018729439e-02,1.000000000000000000e+00,4.444444444444449194e-01,2.214701990089165129e-01,5.378561975930826744e-01,-1.111111111111111466e-01,-1.111111111111111605e-01
-1.400280084028010519e-01,-1.111111111111112298e-01,-1.400280084028010241e-01,-9.491579957524991229e-02,-9.491579957524991229e-02,-1.259881576697424177e-01,-1.111111111111111882e-01,-1.111111111111112021e-01,-1.259881576697424455e-01,-1.259881576697424455e-01,-9.491579957524988453e-02,-1.259881576697424732e-01,-7.647191129018730826e-02,3.779644730092273086e-01,8.542421961772497241e-01,3.267320196065360283e-01,3.058876451607492886e-01,-5.337605126836240943e-02,3.267320196065359172e-01,-9.491579957524988453e-02,5.378561975930827854e-01,4.444444444444446418e-01,-9.491579957524988453e-02,-1.111111111111111882e-01,-7.647191129018730826e-02,-7.647191129018729439e-02,4.444444444444449194e-01,1.000000000000000000e+00,2.214701990089165962e-01,5.378561975930827854e-01,-1.111111111111111466e-01,-1.111111111111111605e-01
-1.196178334243350322e-01,-9.491579957524991229e-02,-1.196178334243350322e-01,-8.108108108108107170e-02,-8.108108108108108558e-02,-1.076244005001262827e-01,-9.491579957524987066e-02,-9.491579957524989841e-02,-1.076244005001262827e-01,-1.076244005001262827e-01,-8.108108108108104395e-02,-1.076244005001262410e-01,-6.532553344640129600e-02,1.793740008335437397e-01,2.792792792792792023e-01,1.461995741852983310e-01,8.056815791722832243e-01,-4.559607525875530865e-02,1.461995741852982200e-01,-8.108108108108103007e-02,2.792792792792791468e-01,2.214701990089164019e-01,-8.108108108108103007e-02,-9.491579957524988453e-02,-6.532553344640130988e-02,-6.532553344640129600e-02,2.214701990089165129e-01,2.214701990089166239e-01,1.000000000000000000e+00,2.792792792792791468e-01,-9.491579957524985678e-02,-9.491579957524987066e-02
-1.196178334243350322e-01,-9.491579957524991229e-02,-1.196178334243350322e-01,-8.108108108108108558e-02,-8.108108108108108558e-02,-1.076244005001262827e-01,-9.491579957524988453e-02,-9.491579957524988453e-02,-1.076244005001262827e-01,-1.076244005001262410e-01,-8.108108108108105783e-02,-1.076244005001262827e-01,-6.532553344640129600e-02,4.663724021672138176e-01,6.396396396396395456e-01,6.778343894045647522e-01,3.701780228629409919e-01,-4.559607525875529477e-02,4.120169817949315139e-01,-8.108108108108104395e-02,6.396396396396394346e-01,8.542421961772491690e-01,-8.108108108108104395e-02,-9.491579957524988453e-02,-6.532553344640130988e-02,-6.532553344640129600e-02,5.378561975930826744e-01,5.378561975930827854e-01,2.792792792792791468e-01,1.000000000000000000e+00,-9.491579957524987066e-02,-9.491579957524985678e-02
3.267320196065356397e-01,4.444444444444448084e-01,3.267320196065356952e-01,8.542421961772488359e-01,5.378561975930826744e-01,3.779644730092270866e-01,1.666666666666667684e-01,4.444444444444447528e-01,3.779644730092270866e-01,1.259881576697424177e-01,2.214701990089164019e-01,3.779644730092270866e-01,3.058876451607491220e-01,-1.259881576697423899e-01,-9.491579957524987066e-02,-1.400280084028009686e-01,-7.647191129018728051e-02,-5.337605126836238861e-02,-1.400280084028009131e-01,-9.491579957524985678e-02,-9.491579957524985678e-02,-1.111111111111111188e-01,-9.491579957524985678e-02,-1.111111111111111605e-01,-7.647191129018728051e-02,-7.647191129018726663e-02,-1.111111111111111327e-01,-1.111111111111111327e-01,-9.491579957524985678e-02,-9.491579957524985678e-02,1.000000000000000000e+00,4.444444444444445863e-01
5.601120336112040965e-01,7.222222222222224319e-01,7.934920476158723313e-01,5.378561975930825634e-01,8.542421961772490580e-01,8.819171036881969794e-01,1.666666666666667684e-01,7.222222222222223209e-01,8.819171036881970904e-01,1.259881576697423899e-01,2.214701990089164019e-01,6.299407883487122550e-01,3.058876451607491220e-01,-1.259881576697423899e-01,-9.491579957524987066e-02,-1.400280084028009686e-01,-7.647191129018729439e-02,-5.337605126836238861e-02,-1.400280084028009686e-01,-9.491579957524985678e-02,-9.491579957524985678e-02,-1.111111111111111188e-01,-9.491579957524985678e-02,-1.111111111111111605e-01,-7.647191129018730826e-02,-7.647191129018729439e-02,-1.111111111111111605e-01,-1.111111111111111605e-01,-9.491579957524985678e-02,-9.491579957524985678e-02,4.444444444444445863e-01,1.000000000000000000e+00
