1.000000000000000000e+00,-3.580574370197164152e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-4.442616583193192276e-02,-5.892556509887895283e-02,-4.442616583193192276e-02,-4.442616583193192276e-02,2.783882181415010537e-01,-4.442616583193192276e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-8.385254915624211491e-02,2.457980200625437261e-01,5.627314338711376651e-01,-3.580574370197164152e-02,-2.499999999999999792e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,6.982120021884469230e-01,-3.580574370197164152e-02,1.701392618446801452e-01,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-6.546536707079771145e-02,-1.017095255431215428e-01,-3.580574370197164152e-02,-6.546536707079771145e-02,-2.499999999999999792e-02,-3.580574370197164152e-02
-3.580574370197164152e-02,1.000000000000000000e+00,6.982120021884469230e-01,-6.362847629757777124e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-6.362847629757777124e-02,-8.439494725697220534e-02,-6.362847629757777124e-02,-6.362847629757777124e-02,-1.286180282377181738e-01,-6.362847629757777124e-02,-7.445807910499399607e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-6.362847629757777124e-02,4.270084101468989979e-01,-1.456714081458459487e-01,-6.362847629757777124e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-7.445807910499399607e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-6.362847629757777124e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-5.128205128205127333e-02,-2.104496241123853528e-01,-3.580574370197163458e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-9.376144618769909067e-02,3.520392363524609824e-01,-5.128205128205127333e-02,-9.376144618769909067e-02,-3.580574370197163458e-02,-5.128205128205127333e-02
-2.499999999999999792e-02,6.982120021884469230e-01,1.000000000000000000e+00,-4.442616583193192276e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-4.442616583193192276e-02,-5.892556509887895283e-02,-4.442616583193192276e-02,-4.442616583193192276e-02,-8.980265101338744116e-02,-4.442616583193192276e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,2.981423969999719703e-01,-1.017095255431215428e-01,-4.442616583193192276e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-1.469384534113146457e-01,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-6.546536707079771145e-02,2.457980200625437261e-01,-3.580574370197164152e-02,-6.546536707079771145e-02,-2.499999999999999792e-02,-3.580574370197164152e-02
-4.442616583193192276e-02,-6.362847629757777124e-02,-4.442616583193192276e-02,1.000000000000000000e+00,-6.362847629757777124e-02,-4.442616583193192970e-02,-4.442616583193192970e-02,-6.362847629757777124e-02,-7.894736842105262720e-02,-1.047134770729238745e-01,-7.894736842105262720e-02,2.807017543859648967e-01,5.851394950232862574e-02,-7.894736842105262720e-02,2.232619504754651540e-01,-4.442616583193192970e-02,-4.442616583193192970e-02,-7.894736842105262720e-02,7.726438749546089835e-02,2.510313471369907817e-02,-7.894736842105262720e-02,-6.362847629757777124e-02,5.627314338711376651e-01,5.389081563200882607e-01,-4.442616583193192970e-02,-4.442616583193192970e-02,-4.442616583193192970e-02,-6.362847629757777124e-02,-4.442616583193192970e-02,-7.894736842105262720e-02,-4.442616583193192970e-02,-6.362847629757777124e-02,-6.362847629757777124e-02,-4.442616583193192970e-02,-6.362847629757777124e-02,-6.362847629757777124e-02,-7.329585513924119500e-02,-4.442616583193192970e-02,-4.442616583193192970e-02,-4.442616583193192970e-02,-1.163350101494221994e-01,2.510313471369907817e-02,-6.362847629757777124e-02,4.136355916423900547e-01,-4.442616583193192970e-02,3.711661117358703299e-01
-3.580574370197164152e-02,-5.128205128205127333e-02,-3.580574370197164152e-02,-6.362847629757777124e-02,1.000000000000000000e+00,-3.580574370197163458e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-6.362847629757777124e-02,-8.439494725697220534e-02,-6.362847629757777124e-02,-6.362847629757777124e-02,-1.286180282377181738e-01,-6.362847629757777124e-02,-7.445807910499399607e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-6.362847629757777124e-02,-1.200961153538153414e-01,3.520392363524609824e-01,-6.362847629757777124e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-7.445807910499399607e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-6.362847629757777124e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-5.128205128205127333e-02,2.436785121301303925e-01,-3.580574370197163458e-02,-3.580574370197163458e-02,6.982120021884469230e-01,-9.376144618769909067e-02,-1.456714081458459487e-01,-5.128205128205127333e-02,-9.376144618769909067e-02,-3.580574370197163458e-02,-5.128205128205127333e-02
-2.499999999999999792e-02,-3.580574370197163458e-02,-2.499999999999999792e-02,-4.442616583193192970e-02,-3.580574370197163458e-02,1.000000000000000000e+00,-2.499999999999999792e-02,-3.580574370197164152e-02,-4.442616583193192276e-02,-5.892556509887895283e-02,-4.442616583193192276e-02,-4.442616583193192276e-02,-8.980265101338744116e-02,-4.442616583193192276e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,5.627314338711376651e-01,-8.385254915624211491e-02,-1.017095255431215428e-01,-4.442616583193192276e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-1.469384534113146457e-01,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-6.546536707079771145e-02,2.457980200625437261e-01,-3.580574370197164152e-02,-6.546536707079771145e-02,-2.499999999999999792e-02,-3.580574370197164152e-02
-2.499999999999999792e-02,-3.580574370197163458e-02,-2.499999999999999792e-02,-4.442616583193192970e-02,-3.580574370197163458e-02,-2.499999999999999792e-02,1.000000000000000000e+00,-3.580574370197164152e-02,-4.442616583193192276e-02,-5.892556509887895283e-02,-4.442616583193192276e-02,-4.442616583193192276e-02,-8.980265101338744116e-02,-4.442616583193192276e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-8.385254915624211491e-02,-1.017095255431215428e-01,-4.442616583193192276e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-5.198752449100364076e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-4.442616583193192276e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-2.499999999999999792e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,-1.469384534113146457e-01,-2.499999999999999792e-02,-2.499999999999999792e-02,-2.499999999999999792e-02,-6.546536707079771145e-02,-1.017095255431215428e-01,-3.580574370197164152e-02,-6.546536707079771145e-02,-2.499999999999999792e-02,-3.580574370197164152e-02
-3.580574370197164152e-02,-5.128205128205127333e-02,-3.580574370197164152e-02,-6.362847629757777124e-02,-5.128205128205127333e-02,-3.580574370197164152e-02,-3.580574370197164152e-02,1.000000000000000000e+00,-6.362847629757777124e-02,-8.439494725697220534e-02,-6.362847629757777124e-02,-6.362847629757777124e-02,-1.286180282377181738e-01,-6.362847629757777124e-02,-7.445807910499399607e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-6.362847629757777124e-02,-1.200961153538153414e-01,-1.456714081458459487e-01,-6.362847629757777124e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-7.445807910499399607e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,6.982120021884469230e-01,-6.362847629757777124e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-5.128205128205127333e-02,-3.580574370197163458e-02,-5.128205128205127333e-02,-5.128205128205127333e-02,-2.104496241123853528e-01,-3.580574370197163458e-02,-3.580574370197163458e-02,-3.580574370197163458e-02,5.469417694282446840e-01,-1.456714081458459487e-01,-5.128205128205127333e-02,-9.376144618769909067e-02,-3.580574370197163458e-02,-5.128205128205127333e-02
-4.442616583193192276e-02,-6.362847629757777124e-02,-4.442616583193192276e-02,-7.894736842105262720e-02,-6.362847629757777124e-02,-4.442616583193192276e-02,-4.442616583193192276e-02,-6.362847629757777124e-02,1.000000000000000000e+00,-1.047134770729238745e-01,-7.894736842105262720e-02,-7.894736842105262720e-02,-1.595834986427144275e-01,-7.894736842105262720e-02,-9.238425536915800818e-02,-4.442616583193192970e-02,-4.442616583193192970e-02,-7.894736842105262720e-02,-1.490098901698174438e-01,-1.807425699386333573e-01,-7.894736842105262720e-02,-6.362847629757777124e-02,-4.442616583193192970e-02,-9.238425536915800818e-02,5.627314338711376651e-01,-4.442616583193192970e-02,-4.442616583193192970e-02,-6.362847629757777124e-02,-4.442616583193192970e-02,-7.894736842105262720e-02,-4.442616583193192970e-02,-6.362847629757777124e-02,8.059606997693183894e-01,-4.442616583193192970e-02,-6.362847629757777124e-02,-6.362847629757777124e-02,-2.611164839335467502e-01,5.627314338711376651e-01,-4.442616583193192970e-02,-4.442616583193192970e-02,6.786208925382961610e-01,-1.807425699386333573e-01,-6.362847629757777124e-02,-1.163350101494221994e-01,-4.442616583193192970e-02,-6.362847629757777124e-02
-5.892556509887895283e-02,-8.439494725697220534e-02,-5.892556509887895283e-02,-1.047134770729238745e-01,-8.439494725697220534e-02,-5.892556509887895283e-02,-5.892556509887895283e-02,-8.439494725697220534e-02,-1.047134770729238745e-01,1.000000000000000000e+00,-1.047134770729238884e-01,-1.047134770729238884e-01,-2.116668783336508319e-01,-1.047134770729238884e-01,-1.225357703489679678e-01,-5.892556509887895977e-02,4.242640687119285103e-01,-1.047134770729238884e-01,-1.976423537605237202e-01,-2.397316507426920651e-01,-1.047134770729238884e-01,-8.439494725697220534e-02,-5.892556509887895977e-02,-1.225357703489679678e-01,-5.892556509887895977e-02,4.242640687119285103e-01,4.242640687119285103e-01,6.076436202501999118e-01,-5.892556509887895977e-02,1.815033602597347084e-01,-5.892556509887895977e-02,6.076436202501999118e-01,-8.439494725697220534e-02,-5.892556509887895977e-02,-8.439494725697220534e-02,-8.439494725697220534e-02,4.010220859881564737e-01,-5.892556509887895977e-02,-5.892556509887895977e-02,-5.892556509887895977e-02,-1.543033499620919125e-01,-2.397316507426920651e-01,2.616243364966138185e-01,-1.543033499620919125e-01,-5.892556509887895977e-02,-8.439494725697220534e-02
