1.000000000000000000e+00,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-4.490132550669372058e-02,2.680951323690902166e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,2.338535866733713053e-01,5.590169943749473402e-01,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,6.959705453537526898e-01,-3.124999999999999653e-02,1.613743060919757000e-01,-6.565321642986127193e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,-1.082531754730548246e-01,-6.565321642986127193e-02,-5.590169943749473402e-02,-6.565321642986127193e-02,-3.124999999999999653e-02
-4.490132550669372058e-02,1.000000000000000000e+00,6.959705453537526898e-01,-4.490132550669372058e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,-1.674828077254213732e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-6.451612903225806273e-02,4.895215382447742347e-01,-1.920061442949277108e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-1.073346976852729562e-01,-4.490132550669372058e-02,-4.490132550669372058e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-2.782433374561009698e-01,-9.433332612731565314e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-1.073346976852729562e-01,4.147806778921701021e-01,-9.433332612731565314e-02,-8.032193289024988636e-02,-9.433332612731565314e-02,-4.490132550669372058e-02
-3.124999999999999653e-02,6.959705453537526898e-01,1.000000000000000000e+00,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-4.490132550669372058e-02,-1.165631010300392095e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,3.406925719346234338e-01,-1.336306209562121705e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-1.936491673103708511e-01,-6.565321642986127193e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,2.886751345948128655e-01,-6.565321642986127193e-02,-5.590169943749473402e-02,-6.565321642986127193e-02,-3.124999999999999653e-02
-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,1.000000000000000000e+00,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-4.490132550669372058e-02,2.680951323690902166e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,2.338535866733713053e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,6.959705453537526898e-01,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,4.183300132670377813e-01,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,1.613743060919757000e-01,-6.565321642986127193e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,-1.082531754730548246e-01,4.759858191164942354e-01,-5.590169943749473402e-02,4.759858191164942354e-01,-3.124999999999999653e-02
-4.490132550669372058e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,1.000000000000000000e+00,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,-1.674828077254213732e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-6.451612903225806273e-02,-1.317942602966699628e-01,3.360107525161235009e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-1.073346976852729562e-01,-4.490132550669372058e-02,-4.490132550669372058e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,-6.451612903225806273e-02,-4.490132550669372058e-02,2.318694478800841507e-01,-9.433332612731565314e-02,-4.490132550669372058e-02,6.959705453537526898e-01,-1.073346976852729562e-01,-1.555427542095637605e-01,-9.433332612731565314e-02,-8.032193289024988636e-02,-9.433332612731565314e-02,-4.490132550669372058e-02
-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,1.000000000000000000e+00,-3.124999999999999653e-02,-3.124999999999999653e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-4.490132550669372058e-02,-1.165631010300392095e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,6.959705453537526898e-01,-9.172492321316784436e-02,-1.336306209562121705e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-1.936491673103708511e-01,4.759858191164942354e-01,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,2.886751345948128655e-01,-6.565321642986127193e-02,-5.590169943749473402e-02,-6.565321642986127193e-02,-3.124999999999999653e-02
-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,1.000000000000000000e+00,-3.124999999999999653e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-4.490132550669372058e-02,-1.165631010300392095e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,-1.336306209562121705e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,9.999999999999998890e-01,-7.470178808339959786e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-1.936491673103708511e-01,-6.565321642986127193e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,4.183300132670377813e-01,-1.082531754730548246e-01,-6.565321642986127193e-02,-5.590169943749473402e-02,-6.565321642986127193e-02,-3.124999999999999653e-02
-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,1.000000000000000000e+00,-5.590169943749473402e-02,-5.590169943749473402e-02,-4.490132550669372058e-02,-1.165631010300392095e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,9.999999999999998890e-01,-3.124999999999999653e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,-1.336306209562121705e-01,-5.590169943749473402e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,9.999999999999998890e-01,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,-4.490132550669372058e-02,-3.124999999999999653e-02,1.613743060919757000e-01,-6.565321642986127193e-02,-3.124999999999999653e-02,-3.124999999999999653e-02,-7.470178808339959786e-02,-1.082531754730548246e-01,-6.565321642986127193e-02,5.590169943749473402e-01,-6.565321642986127193e-02,-3.124999999999999653e-02
-5.590169943749473402e-02,-8.032193289024988636e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-8.032193289024988636e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,1.000000000000000000e+00,-9.999999999999999167e-02,-8.032193289024988636e-02,-2.085144140570747429e-01,-9.999999999999999167e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,-1.640825308284734052e-01,-2.390457218668786965e-01,-9.999999999999999167e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,5.590169943749473402e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.336306209562121705e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,8.032193289024988081e-01,-5.590169943749474096e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-3.464101615137755164e-01,2.055270768301462325e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,7.483314773547882215e-01,-1.936491673103708511e-01,-1.174440439029407063e-01,-9.999999999999999167e-02,-1.174440439029407063e-01,-5.590169943749474096e-02
-5.590169943749473402e-02,-8.032193289024988636e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-8.032193289024988636e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-5.590169943749473402e-02,-9.999999999999999167e-02,1.000000000000000000e+00,-8.032193289024988636e-02,-2.085144140570747429e-01,-9.999999999999999167e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,5.590169943749473402e-01,-8.032193289024988636e-02,-1.640825308284734052e-01,-2.390457218668786965e-01,-9.999999999999999167e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,5.590169943749473402e-01,5.590169943749473402e-01,5.590169943749473402e-01,-5.590169943749474096e-02,1.603567451474546268e-01,-5.590169943749474096e-02,5.590169943749473402e-01,-8.032193289024988636e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,2.886751345948129210e-01,-1.174440439029407063e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.336306209562121705e-01,-1.936491673103708511e-01,2.055270768301462325e-01,2.666666666666666630e-01,-1.174440439029407063e-01,-5.590169943749474096e-02
