-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,1.000000000000000000e+00,3.852104577684691833e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-1.317942602966699905e-01,7.200230411059788116e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,6.959705453537528008e-01,2.318694478800841507e-01,-9.433332612731563926e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,-1.555427542095637605e-01,-9.433332612731563926e-02,-8.032193289024988636e-02,-9.433332612731563926e-02,-4.490132550669372752e-02
2.680951323690902166e-01,-1.674828077254213732e-01,-1.165631010300392234e-01,2.680951323690902166e-01,-1.674828077254213732e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,-2.085144140570747984e-01,-2.085144140570747984e-01,3.852104577684691278e-01,1.000000000000000000e+00,-2.085144140570747984e-01,-1.674828077254213732e-01,-1.165631010300392234e-01,2.680951323690902166e-01,-1.165631010300392234e-01,-1.674828077254213732e-01,-3.421357277270103414e-01,7.352060597618595983e-01,4.795831523312719669e-01,-1.674828077254213732e-01,3.852104577684691278e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,8.916451401205646721e-02,-1.165631010300392234e-01,-1.165631010300392234e-01,-1.674828077254213732e-01,-1.165631010300392234e-01,3.852104577684691278e-01,2.680951323690902166e-01,6.019292654288460609e-01,-2.448877599891504386e-01,-1.165631010300392234e-01,-1.165631010300392234e-01,-2.786391062876764080e-01,-4.037864265436241773e-01,1.591770439929477976e-01,2.085144140570747637e-02,5.632418479750459506e-01,-1.165631010300392234e-01
-5.590169943749474096e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.000000000000000056e-01,-1.000000000000000056e-01,-8.032193289024988636e-02,-2.085144140570747706e-01,1.000000000000000000e+00,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,6.094494002200440130e-01,-2.390457218668787243e-01,-1.000000000000000056e-01,8.032193289024989191e-01,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.336306209562121983e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,5.590169943749474513e-01,-8.032193289024988636e-02,-5.590169943749474096e-02,-3.464101615137755164e-01,2.055270768301462325e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.336306209562121983e-01,5.163977794943223065e-01,-1.174440439029407063e-01,-1.000000000000000056e-01,-1.174440439029407063e-01,-5.590169943749474096e-02
-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,-1.674828077254213732e-01,-8.032193289024988636e-02,1.000000000000000000e+00,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,4.895215382447741792e-01,-1.920061442949277108e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-2.782433374561009698e-01,-9.433332612731563926e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,4.147806778921701021e-01,-9.433332612731563926e-02,-8.032193289024988636e-02,-9.433332612731563926e-02,6.959705453537528008e-01
-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,1.000000000000000000e+00,-5.590169943749474790e-02,-5.590169943749474790e-02,-4.490132550669372058e-02,-1.165631010300392234e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,1.000000000000000000e+00,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,-1.336306209562121705e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-7.470178808339959786e-02,1.000000000000000000e+00,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,1.613743060919757277e-01,-6.565321642986128581e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-7.470178808339959786e-02,-1.082531754730548246e-01,-6.565321642986128581e-02,5.590169943749474513e-01,-6.565321642986128581e-02,-3.125000000000000000e-02
-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-5.590169943749474790e-02,-5.590169943749474790e-02,-4.490132550669372058e-02,2.680951323690902166e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,1.000000000000000000e+00,-3.125000000000000000e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,2.338535866733713331e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-7.470178808339959786e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,1.613743060919757277e-01,-6.565321642986128581e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-7.470178808339959786e-02,-1.082531754730548246e-01,-6.565321642986128581e-02,-5.590169943749474790e-02,4.759858191164943464e-01,-3.125000000000000000e-02
-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-5.590169943749474790e-02,5.590169943749474513e-01,-4.490132550669372058e-02,-1.165631010300392234e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,1.000000000000000000e+00,-4.490132550669372058e-02,-9.172492321316784436e-02,-1.336306209562121705e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,1.000000000000000000e+00,-3.125000000000000000e-02,4.183300132670377813e-01,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,1.613743060919757277e-01,-6.565321642986128581e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-7.470178808339959786e-02,-1.082531754730548246e-01,4.759858191164943464e-01,-5.590169943749474790e-02,-6.565321642986128581e-02,-3.125000000000000000e-02
-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,6.959705453537528008e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,-1.674828077254213732e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,1.000000000000000000e+00,-1.317942602966699905e-01,-1.920061442949277108e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-2.782433374561009698e-01,6.839166144230384159e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,4.147806778921701021e-01,-9.433332612731563926e-02,-8.032193289024988636e-02,-9.433332612731563926e-02,-4.490132550669372752e-02
-9.172492321316784436e-02,4.895215382447742347e-01,3.406925719346234893e-01,-9.172492321316784436e-02,-1.317942602966699628e-01,-9.172492321316784436e-02,-9.172492321316784436e-02,-9.172492321316784436e-02,-1.640825308284734330e-01,-1.640825308284734330e-01,-1.317942602966699628e-01,-3.421357277270103969e-01,6.094494002200441241e-01,4.895215382447742347e-01,-9.172492321316784436e-02,-9.172492321316784436e-02,-9.172492321316784436e-02,-1.317942602966699628e-01,1.000000000000000000e+00,-3.922322702763680891e-01,-1.640825308284734330e-01,4.895215382447742347e-01,-1.317942602966699628e-01,-9.172492321316784436e-02,-9.172492321316784436e-02,-9.172492321316784436e-02,-9.172492321316784436e-02,-9.172492321316784436e-02,-2.192645048267573282e-01,-9.172492321316784436e-02,-9.172492321316784436e-02,-1.317942602966699628e-01,3.406925719346234893e-01,-1.317942602966699628e-01,-9.172492321316784436e-02,-5.683985600588051801e-01,3.441163563272295334e-02,-9.172492321316784436e-02,-9.172492321316784436e-02,-2.192645048267573282e-01,8.473185457363233697e-01,-1.927051595432484887e-01,-1.640825308284734330e-01,-1.927051595432484887e-01,3.406925719346234893e-01
2.338535866733713331e-01,-1.920061442949277108e-01,-1.336306209562121705e-01,2.338535866733713331e-01,3.360107525161235009e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,-2.390457218668787520e-01,-2.390457218668787520e-01,7.200230411059789504e-02,7.352060597618595983e-01,-2.390457218668787520e-01,-1.920061442949277108e-01,-1.336306209562121705e-01,2.338535866733713331e-01,-1.336306209562121705e-01,-1.920061442949277108e-01,-3.922322702763680891e-01,9.999999999999997780e-01,4.183300132670377258e-01,-1.920061442949277108e-01,3.360107525161235009e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,2.076348836249804486e-01,-1.336306209562121705e-01,-1.336306209562121705e-01,-1.920061442949277108e-01,-1.336306209562121705e-01,3.360107525161235009e-01,-1.336306209562121705e-01,6.900655593423542511e-01,-2.807449625374385249e-01,-1.336306209562121705e-01,2.338535866733713331e-01,-3.194382824999699166e-01,-4.629100498862756541e-01,2.982915226960284882e-01,-1.992047682223989369e-02,4.913036844405175296e-01,-1.336306209562121705e-01
5.590169943749474513e-01,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.000000000000000056e-01,-1.000000000000000056e-01,-8.032193289024988636e-02,4.795831523312719669e-01,-1.000000000000000056e-01,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,-1.640825308284734052e-01,4.183300132670377813e-01,1.000000000000000000e+00,-8.032193289024988636e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.336306209562121983e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,-8.032193289024988636e-02,-5.590169943749474096e-02,8.032193289024989191e-01,-5.590169943749474096e-02,2.886751345948129210e-01,-1.174440439029407063e-01,-5.590169943749474096e-02,-5.590169943749474096e-02,-1.336306209562121983e-01,-1.936491673103708511e-01,-1.174440439029407063e-01,-1.000000000000000056e-01,-1.174440439029407063e-01,-5.590169943749474096e-02
-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,-1.674828077254213732e-01,8.032193289024989191e-01,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,4.895215382447741792e-01,-1.920061442949277108e-01,-8.032193289024988636e-02,1.000000000000000000e+00,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,6.959705453537528008e-01,-6.451612903225806273e-02,-4.490132550669372752e-02,-2.782433374561009698e-01,2.947916441478613536e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,4.147806778921701021e-01,-9.433332612731563926e-02,-8.032193289024988636e-02,-9.433332612731563926e-02,-4.490132550669372752e-02
-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,6.959705453537528008e-01,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-8.032193289024988636e-02,-8.032193289024988636e-02,-6.451612903225806273e-02,3.852104577684691833e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-1.317942602966699905e-01,3.360107525161235009e-01,-8.032193289024988636e-02,-6.451612903225806273e-02,1.000000000000000000e+00,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,6.010743070375285102e-01,-4.490132550669372752e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,-6.451612903225806273e-02,-4.490132550669372752e-02,2.318694478800841507e-01,-9.433332612731563926e-02,-4.490132550669372752e-02,-4.490132550669372752e-02,-1.073346976852729562e-01,-1.555427542095637605e-01,6.839166144230384159e-01,-8.032193289024988636e-02,6.839166144230384159e-01,-4.490132550669372752e-02
-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,5.590169943749474513e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-1.165631010300392234e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-4.490132550669372058e-02,-9.172492321316784436e-02,-1.336306209562121705e-01,-5.590169943749474790e-02,-4.490132550669372058e-02,-4.490132550669372058e-02,1.000000000000000000e+00,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,-7.470178808339959786e-02,-3.125000000000000000e-02,-3.125000000000000000e-02,6.959705453537528008e-01,-3.125000000000000000e-02,-4.490132550669372058e-02,-3.125000000000000000e-02,-1.936491673103708511e-01,4.759858191164943464e-01,-3.125000000000000000e-02,-3.125000000000000000e-02,4.183300132670377813e-01,-1.082531754730548246e-01,-6.565321642986128581e-02,-5.590169943749474790e-02,-6.565321642986128581e-02,-3.125000000000000000e-02
